Ngày,KL mua khớp lệnh (CP),GT mua khớp lệnh (nghìn VND),KL bán khớp lệnh (CP),GT bán khớp lệnh (nghìn VND),KL mua thỏa thuận (CP),GT mua thỏa thuận (nghìn VND),KL bán thỏa thuận (CP),GT bán thỏa thuận (nghìn VND)
05/29/2024,50.943.161,"1.444.352.123,75",92.958.666,"2.979.790.324,27",14.430.100,"362.855.711,40",12.781.320,"371.189.453,90"
05/28/2024,29.152.217,"904.975.626,10",65.331.380,"2.152.556.941,34",7.416.800,"189.458.100,00",1.618.588,"58.713.502,00"
05/27/2024,28.913.257,"946.618.631,60",44.012.022,"1.478.018.644,70",6.418.700,"220.524.950,00",8.289.835,"243.219.312,95"
05/24/2024,36.466.017,"1.227.762.713,95",88.525.030,"2.884.393.964,60",11.454.000,"391.312.902,90",7.588.064,"259.315.132,90"
05/23/2024,50.045.750,"1.555.638.359,20",49.067.016,"1.553.380.249,00",51.414.700,"609.771.225,60",48.558.714,"521.244.980,35"
05/22/2024,37.508.555,"1.165.321.585,40",62.511.206,"2.092.766.146,40",4.598.300,"166.011.350,00",2.702.670,"101.619.078,15"
05/21/2024,30.608.420,"851.710.718,29",55.299.810,"1.826.892.070,15",12.358.286,"445.446.376,60",3.384.891,"164.877.324,05"
05/20/2024,49.252.383,"1.389.352.488,40",65.799.251,"2.241.124.984,02",7.236.100,"322.306.892,00",6.481.766,"290.727.476,95"
05/17/2024,38.901.098,"1.114.928.561,15",57.970.545,"1.957.558.217,04",5.637.700,"273.592.350,40",3.669.643,"227.310.710,00"
05/16/2024,49.689.525,"1.580.118.601,25",52.414.680,"1.691.806.761,50",10.093.100,"300.261.738,30",6.892.895,"195.369.281,10"
05/15/2024,55.045.326,"1.791.267.164,05",44.320.624,"1.515.635.710,85",11.258.200,"413.773.809,40",8.633.068,"355.433.588,30"
05/14/2024,28.076.055,"957.942.131,05",53.335.892,"1.705.654.444,72",2.896.100,"181.217.211,50",4.714.831,"219.320.717,65"
05/13/2024,30.650.127,"960.419.914,20",58.689.254,"1.813.580.875,45",14.655.200,"443.176.143,50",14.656.521,"443.242.977,85"
05/10/2024,32.430.450,"1.000.534.215,45",45.830.583,"1.510.051.610,85",6.338.847,"205.226.065,70",6.544.708,"206.854.133,00"
05/09/2024,31.110.083,"1.064.756.359,40",53.279.926,"1.834.075.611,49",11.587.032,"361.231.088,75",30.000.256,"1.275.320.093,63"
05/08/2024,41.716.666,"1.379.066.595,50",56.315.216,"1.787.962.138,00",27.896.600,"616.973.675,40",37.793.900,"1.336.040.926,80"
05/07/2024,35.706.317,"1.377.607.965,30",33.602.092,"1.151.323.135,78",6.698.568,"249.880.020,00",10.813.368,"341.393.620,00"
05/06/2024,49.498.156,"1.344.137.796,40",30.056.219,"954.864.939,90",12.478.700,"285.481.762,20",11.365.100,"330.750.340,20"
05/03/2024,41.130.736,"1.586.272.927,55",29.311.239,"906.269.644,85",2.686.867,"248.850.689,85",9.636.867,"383.085.809,85"
05/02/2024,25.577.014,"1.035.482.673,30",45.186.821,"1.375.187.769,28",7.999.000,"625.578.022,50",25.451.166,"1.158.962.191,00"
04/26/2024,44.067.959,"1.704.586.721,70",51.785.381,"1.615.842.238,28",7.297.790,"487.565.171,05",6.649.090,"477.516.360,65"
04/25/2024,35.488.962,"1.203.324.390,20",50.324.762,"1.510.679.028,75",36.080.196,"981.479.058,76",16.565.996,"821.591.805,56"
04/24/2024,79.814.302,"2.176.672.166,50",50.164.964,"1.523.639.646,86",8.379.630,"284.428.108,18",34.628.130,"1.141.517.002,18"
04/23/2024,44.896.526,"1.546.107.612,90",65.653.481,"1.947.645.255,54",5.239.731,"155.667.944,35",1.661.931,"75.575.649,95"
04/22/2024,53.679.773,"1.606.645.542,90",49.224.986,"1.545.191.544,70",12.062.687,"321.572.578,15",23.494.005,"642.695.476,95"
04/19/2024,82.709.050,"2.327.788.978,85",61.463.013,"1.674.912.582,15",15.415.400,"567.072.738,00",17.465.474,"590.949.565,80"
04/17/2024,33.762.286,"1.134.193.307,80",71.488.968,"2.000.978.649,77",12.466.315,"456.377.297,15",19.336.315,"647.648.297,15"
04/16/2024,72.376.331,"2.066.945.396,80",70.450.130,"2.077.079.069,20",29.712.771,"729.535.645,00",27.393.806,"666.342.784,35"
04/15/2024,47.136.411,"1.225.323.984,30",84.007.628,"2.551.695.302,30",18.766.517,"595.460.692,95",18.230.517,"558.262.092,95"
04/12/2024,26.768.593,"819.319.237,70",52.225.566,"1.694.274.614,15",216.895.806,"6.202.526.319,90",210.630.112,"6.124.726.075,60"
04/11/2024,41.663.265,"1.310.412.569,05",40.933.317,"1.306.931.255,46",14.988.789,"367.483.405,50",6.425.656,"260.109.467,60"
04/10/2024,26.531.567,"944.777.138,60",62.984.737,"1.935.453.488,80",22.527.320,"673.662.024,40",6.853.120,"259.547.294,40"
04/09/2024,43.150.129,"1.515.892.020,30",36.211.398,"1.239.462.790,26",7.479.000,"223.268.985,60",9.099.000,"271.663.235,60"
04/08/2024,35.071.098,"1.209.095.387,85",41.538.802,"1.335.637.653,75",7.252.200,"156.279.540,00",7.902.200,"185.999.240,00"
04/05/2024,59.876.000,"1.650.079.717,00",48.869.804,"1.550.187.492,50",9.831.512,"273.529.878,40",9.672.656,"285.422.277,00"
04/04/2024,51.761.163,"1.772.159.449,45",36.842.584,"1.184.296.825,33",10.195.412,"337.153.483,33",17.943.312,"489.437.313,33"
04/03/2024,45.688.667,"1.370.389.321,30",74.654.249,"2.607.776.667,10",9.701.445,"380.699.391,50",9.422.645,"368.822.713,50"
04/02/2024,56.900.943,"1.734.678.868,95",71.578.067,"2.445.423.569,50",21.645.070,"891.459.588,90",20.290.348,"877.498.517,80"
04/01/2024,45.045.505,"1.491.863.358,35",63.746.291,"2.223.085.341,39",13.649.200,"500.405.360,00",13.499.247,"488.271.636,05"
03/29/2024,29.374.160,"1.044.968.900,30",52.543.522,"1.799.622.043,25",4.717.000,"226.597.361,60",7.653.800,"337.104.450,00"
03/28/2024,35.759.083,"1.279.607.575,10",79.625.265,"2.609.685.532,07",52.438.100,"1.556.529.690,80",51.712.286,"1.548.537.734,00"
03/27/2024,28.242.932,"823.227.754,60",47.853.077,"1.720.184.469,15",33.282.206,"2.166.354.117,00",51.809.506,"3.069.686.017,00"
03/26/2024,44.228.631,"1.317.961.035,90",52.107.163,"1.466.280.015,15",7.946.410,"398.765.731,00",8.093.710,"405.743.824,20"
03/25/2024,45.781.754,"1.183.890.516,00",55.337.735,"1.784.596.263,80",7.139.400,"212.264.690,00",8.566.400,"276.027.990,00"
03/22/2024,53.332.716,"1.681.992.635,20",63.920.205,"2.130.508.172,00",147.907.027,"4.197.257.459,10",147.856.027,"4.193.179.091,10"
03/21/2024,65.149.059,"1.721.911.023,30",58.750.824,"1.947.044.065,10",6.200.200,"261.918.799,60",4.844.200,"300.725.444,60"
03/20/2024,47.415.339,"1.455.921.129,45",59.243.094,"1.911.788.582,30",1.559.600,"113.669.800,00",4.759.600,"249.514.550,00"
03/19/2024,45.230.359,"1.641.487.535,15",73.839.000,"2.281.390.366,32",13.890.800,"476.554.468,00",23.471.800,"774.804.328,00"
03/18/2024,88.982.854,"2.699.368.886,20",84.877.435,"2.825.749.573,37",5.513.300,"442.562.250,00",34.291.300,"1.252.911.120,00"
03/15/2024,68.029.675,"2.273.601.784,93",108.726.892,"3.460.135.382,60",8.449.612,"312.243.537,60",6.701.312,"299.767.707,60"
03/14/2024,49.142.901,"1.726.638.896,00",71.505.009,"2.599.331.032,85",8.128.800,"534.861.159,50",8.148.800,"537.363.159,50"
03/13/2024,44.258.769,"1.607.962.896,90",56.466.912,"2.072.316.461,70",3.946.100,"301.991.764,80",6.346.400,"355.889.342,10"
03/12/2024,50.449.396,"1.804.381.787,35",61.507.051,"1.990.974.516,75",13.735.642,"390.396.811,75",12.989.617,"344.350.984,45"
03/11/2024,51.475.523,"1.749.898.379,80",50.734.922,"1.586.615.385,72",7.577.550,"286.874.347,20",6.430.800,"180.698.297,20"
03/08/2024,41.605.275,"1.478.080.196,90",66.457.312,"2.129.162.167,10",8.789.174,"239.112.005,30",7.743.800,"225.177.340,00"
03/07/2024,52.422.551,"1.708.396.629,90",55.055.982,"2.005.078.894,05",19.039.843,"505.516.686,40",11.475.610,"413.036.466,00"
03/06/2024,52.916.631,"1.770.581.486,47",58.401.385,"1.928.692.530,59",7.000.200,"241.131.850,70",6.177.200,"256.093.300,70"
03/05/2024,48.092.411,"1.775.433.650,25",50.894.020,"1.809.260.901,81",10.951.800,"491.503.188,00",11.968.818,"498.719.361,80"
03/04/2024,65.155.486,"2.063.563.133,00",55.576.909,"1.949.707.422,51",13.859.931,"438.920.663,30",12.349.982,"370.631.287,65"
03/01/2024,62.250.306,"2.005.522.088,70",50.241.008,"1.818.883.170,99",15.042.600,"395.473.120,00",9.847.625,"357.893.382,50"
02/29/2024,53.570.159,"1.788.041.033,00",72.500.267,"2.292.735.733,75",15.665.800,"374.944.497,00",8.616.800,"280.356.440,00"
02/28/2024,49.592.117,"1.460.579.954,70",40.165.924,"1.254.588.951,50",33.096.900,"693.522.832,40",5.626.760,"223.959.862,00"
02/27/2024,64.450.175,"2.096.580.046,00",72.492.601,"2.124.668.946,91",11.079.700,"501.461.109,00",10.319.718,"475.225.251,50"
02/26/2024,45.450.404,"1.487.209.315,40",50.208.935,"1.469.740.701,62",6.297.300,"222.999.085,40",5.747.300,"240.563.585,40"
02/23/2024,47.301.700,"1.394.941.110,00",82.324.730,"2.164.524.707,15",10.044.800,"385.796.376,60",8.647.140,"362.402.343,20"
02/22/2024,30.333.227,"784.489.827,00",64.650.607,"1.804.286.943,55",11.413.400,"293.517.050,00",4.801.641,"222.056.971,30"
02/21/2024,43.412.372,"1.241.881.104,80",62.455.944,"1.686.755.930,55",39.987.600,"722.998.215,20",5.768.900,"212.748.436,90"
02/20/2024,48.450.452,"1.569.637.619,25",62.072.798,"1.687.377.166,26",33.993.891,"1.020.838.050,50",17.450.891,"779.167.726,50"
02/19/2024,51.457.357,"1.555.077.559,45",47.681.614,"1.389.498.395,60",4.735.700,"223.539.321,80",5.038.700,"265.400.721,80"
02/16/2024,39.744.240,"1.025.134.592,90",48.035.089,"1.430.794.734,55",3.554.830,"126.232.306,50",3.173.730,"117.238.346,50"
02/15/2024,53.798.527,"1.185.581.376,50",50.796.932,"1.523.941.199,58",8.135.220,"418.697.190,40",7.841.220,"385.710.390,40"
02/07/2024,32.057.704,"899.586.776,50",31.273.794,"912.010.758,55",4.711.900,"233.109.631,00",4.511.900,"228.539.631,00"
02/06/2024,32.280.517,"1.067.912.973,70",46.344.800,"1.450.778.710,78",7.067.400,"320.997.230,00",8.395.700,"399.655.241,80"
02/05/2024,39.887.514,"1.293.847.500,70",45.534.964,"1.268.527.223,33",4.731.100,"224.079.045,00",4.144.100,"211.370.495,00"
02/02/2024,36.083.436,"1.065.399.682,95",47.933.232,"1.290.723.751,31",10.968.200,"384.377.295,00",10.254.769,"329.979.113,50"
02/01/2024,29.008.292,"867.032.863,00",37.837.223,"1.088.188.050,52",9.893.300,"643.067.133,00",6.651.946,"327.825.560,40"
01/31/2024,48.500.640,"1.366.363.449,25",49.076.789,"1.414.078.389,17",20.525.528,"401.662.391,00",5.463.028,"254.853.221,00"
01/30/2024,44.608.109,"1.233.576.023,80",34.813.465,"1.056.238.154,09",14.244.850,"419.377.447,50",13.414.888,"446.552.386,30"
01/29/2024,23.338.150,"726.708.540,50",25.260.289,"837.991.865,50",12.455.900,"500.145.455,00",12.141.810,"493.506.555,00"
01/26/2024,31.967.584,"974.754.308,25",28.603.887,"1.064.658.423,47",13.970.730,"405.592.846,00",952.630,"66.900.436,00"
01/25/2024,22.266.240,"671.867.120,55",26.411.670,"911.253.263,65",6.521.000,"262.192.469,60",3.738.000,"202.446.469,60"
01/24/2024,27.416.650,"790.736.690,50",29.332.815,"984.738.153,40",21.928.800,"672.781.835,00",12.895.300,"430.166.135,00"
01/23/2024,33.870.491,"1.032.423.112,75",28.651.059,"999.553.163,15",24.626.210,"867.032.049,30",16.890.510,"627.445.731,00"
01/22/2024,38.528.131,"1.111.897.150,00",27.899.409,"908.839.122,75",22.924.310,"589.168.720,50",12.931.431,"337.924.805,05"
01/19/2024,34.102.473,"1.164.813.440,45",26.298.034,"902.511.667,90",3.779.700,"156.514.539,70",8.010.300,"279.183.840,70"
01/18/2024,25.960.741,"891.104.613,45",24.149.260,"780.079.913,27",4.395.900,"231.048.213,20",6.179.200,"283.161.432,20"
01/17/2024,33.947.076,"1.133.196.343,70",28.258.843,"935.195.670,02",8.119.900,"264.178.841,60",8.027.580,"269.470.481,60"
01/16/2024,26.127.743,"866.886.284,60",20.889.947,"775.938.891,82",4.421.100,"121.838.626,80",2.011.152,"90.590.233,60"
01/15/2024,21.767.966,"729.842.038,60",18.968.043,"648.100.302,08",4.878.900,"165.906.124,60",5.630.300,"229.515.944,60"
01/12/2024,31.696.782,"943.416.417,40",27.150.644,"823.310.928,54",4.615.600,"134.973.095,00",4.722.300,"213.916.445,00"
01/11/2024,38.642.337,"1.080.579.741,40",30.685.604,"1.018.756.266,50",19.036.450,"403.340.475,60",10.216.200,"282.821.202,00"
01/10/2024,28.037.257,"895.781.045,15",34.110.653,"1.114.317.929,60",5.176.500,"179.882.660,00",5.176.500,"179.882.660,00"
01/09/2024,24.957.174,"786.846.456,20",32.541.944,"1.009.129.630,95",21.127.649,"491.500.755,91",15.914.466,"407.613.101,20"
01/08/2024,30.324.475,"862.536.545,50",38.264.480,"1.145.223.043,26",5.025.512,"150.176.886,80",3.224.100,"116.733.458,00"
01/05/2024,22.471.440,"670.007.667,00",39.412.345,"1.131.084.199,90",15.136.648,"335.384.895,50",7.408.738,"264.977.136,40"
01/04/2024,35.143.580,"1.010.037.069,20",35.115.308,"1.032.687.395,00",2.524.700,"109.693.730,00",2.570.500,"111.564.660,00"
01/03/2024,20.542.247,"644.871.769,45",22.489.343,"655.583.292,00",3.574.782,"140.916.010,20",14.294.782,"332.238.510,20"
01/02/2024,15.696.953,"568.422.269,80",25.444.209,"702.105.505,40",3.075.476,"162.799.852,80",14.498.100,"384.527.700,00"
12/29/2023,34.747.504,"1.083.913.595,55",22.427.050,"739.037.302,00",4.855.000,"166.902.420,00",4.785.000,"169.863.120,00"
12/28/2023,25.371.564,"823.602.032,00",16.222.906,"540.098.523,72",11.989.600,"362.230.386,00",4.223.600,"192.859.496,00"
12/27/2023,21.334.425,"676.109.258,50",17.215.150,"555.377.719,40",4.869.800,"217.535.645,00",5.280.800,"232.721.115,00"
12/26/2023,25.283.575,"828.444.532,90",35.659.690,"1.113.227.787,99",5.311.179,"217.380.101,38",6.896.179,"239.750.317,38"
12/25/2023,19.901.943,"621.320.505,35",21.221.138,"664.688.907,57",1.787.800,"56.812.342,00",2.943.800,"103.118.810,00"
12/22/2023,20.868.961,"702.478.133,60",40.888.610,"1.194.867.348,01",7.067.712,"281.831.830,20",6.201.712,"269.539.330,20"
12/21/2023,22.811.427,"732.745.588,20",39.544.856,"1.211.996.831,37",3.946.342,"143.754.106,60",5.465.432,"204.412.996,60"
12/20/2023,22.268.976,"760.186.458,40",38.389.283,"1.117.065.709,03",70.754.974,"2.307.108.406,09",74.332.395,"2.392.487.768,24"
12/19/2023,27.371.516,"826.438.629,40",38.095.402,"1.143.199.009,50",7.247.980,"273.100.964,53",16.100.421,"406.740.461,90"
12/18/2023,17.908.658,"549.060.809,00",42.645.129,"1.213.452.140,62",78.446.000,"2.330.771.710,70",81.630.601,"2.396.563.200,95"
12/15/2023,70.213.840,"1.782.895.086,25",112.695.823,"3.193.793.529,78",21.615.340,"664.453.633,30",22.574.790,"734.053.083,30"
12/14/2023,17.780.332,"560.623.578,30",32.635.362,"939.046.099,30",29.889.634,"1.327.244.891,19",31.034.634,"1.351.959.441,19"
12/13/2023,10.775.500,"385.805.679,00",41.312.749,"1.286.955.197,45",30.915.105,"1.118.200.414,46",32.379.984,"1.126.205.280,96"
12/12/2023,24.181.892,"721.982.466,15",33.685.480,"1.039.223.617,71",7.738.026,"307.905.059,10",5.868.088,"280.361.358,30"
12/11/2023,19.086.707,"616.022.996,90",29.843.965,"918.582.298,17",20.666.369,"499.746.548,50",23.372.589,"613.910.348,50"
12/08/2023,23.217.694,"737.236.006,00",37.068.161,"1.215.975.710,15",10.646.310,"358.516.144,71",10.726.380,"359.948.107,71"
12/07/2023,34.834.195,"1.012.451.131,80",63.702.557,"1.815.789.829,77",11.767.827,"461.229.914,50",11.767.730,"458.825.250,20"
12/06/2023,35.655.619,"992.280.253,30",50.670.140,"1.500.212.892,40",5.159.881,"241.448.151,90",5.140.581,"243.462.181,90"
12/05/2023,11.458.594,"317.616.311,50",55.924.352,"1.638.753.850,35",7.739.800,"221.661.989,80",17.582.260,"450.473.347,20"
12/04/2023,27.354.773,"738.315.118,30",45.311.587,"1.244.231.559,00",1.964.133,"79.166.104,70",4.403.133,"167.158.954,70"
12/01/2023,14.667.772,"441.597.343,35",22.135.497,"638.778.528,25",3.799.153,"177.747.316,40",6.142.992,"274.909.700,10"
11/30/2023,33.062.939,"984.422.612,70",39.102.695,"1.274.719.453,29",4.524.400,"172.871.780,00",9.406.200,"245.354.025,60"
11/29/2023,23.941.943,"749.469.572,80",26.382.321,"777.168.162,82",5.479.400,"191.938.603,90",10.517.100,"275.924.014,70"
11/28/2023,25.274.529,"726.745.934,15",25.339.574,"777.021.851,10",2.928.800,"114.621.421,00",1.992.800,"57.418.121,00"
11/27/2023,18.939.845,"548.741.651,40",17.939.038,"491.549.647,20",929.170,"60.800.780,64",1.029.170,"58.119.080,64"
11/24/2023,35.644.474,"1.050.443.939,30",21.980.865,"655.004.525,45",4.592.100,"197.273.182,20",3.757.173,"181.289.239,40"
11/23/2023,23.560.396,"612.318.048,20",32.299.835,"907.598.872,20",8.448.200,"286.492.494,00",15.209.580,"404.262.516,00"
11/22/2023,16.940.778,"492.718.952,00",27.672.859,"827.337.160,82",8.540.800,"302.699.486,00",28.511.330,"693.285.616,00"
11/21/2023,19.708.612,"609.445.096,25",28.174.312,"857.399.792,04",4.031.600,"188.391.467,00",20.462.600,"528.017.097,00"
11/20/2023,40.593.855,"1.064.710.600,40",18.168.797,"545.145.429,25",8.649.700,"245.823.202,10",10.674.600,"281.312.628,10"
11/17/2023,20.089.305,"599.555.960,20",42.863.103,"1.238.981.544,30",10.273.600,"219.473.076,00",14.123.400,"299.641.534,00"
11/16/2023,28.333.236,"771.961.023,95",27.409.054,"906.585.817,10",6.500.265,"237.713.116,84",6.479.200,"230.131.110,00"
11/15/2023,47.868.413,"1.545.864.680,40",41.413.802,"1.315.308.627,30",2.166.700,"101.072.400,00",2.157.100,"90.597.150,00"
11/14/2023,25.508.367,"758.812.506,30",39.536.428,"1.279.707.214,18",6.944.500,"235.533.681,00",1.644.500,"49.186.881,00"
11/13/2023,30.625.600,"798.639.232,00",36.165.362,"955.051.548,40",7.585.029,"276.888.937,85",14.545.160,"485.528.636,85"
11/10/2023,31.106.600,"844.324.832,00",32.331.074,"972.970.108,15",28.272.600,"668.899.067,70",36.396.500,"763.513.842,70"
11/09/2023,39.665.957,"1.094.836.141,70",55.815.925,"1.747.650.142,35",10.490.520,"384.358.910,60",17.148.520,"543.105.310,60"
11/08/2023,38.328.000,"1.014.588.857,00",38.738.980,"1.287.548.524,45",19.069.400,"372.692.256,00",19.614.400,"379.791.086,00"
11/07/2023,25.450.588,"742.221.061,00",25.522.791,"724.894.351,00",9.812.400,"215.205.439,40",20.026.900,"474.269.418,10"
11/06/2023,40.379.264,"1.172.957.003,45",33.195.007,"918.098.570,35",8.448.075,"257.044.303,80",5.307.775,"177.536.121,80"
11/03/2023,48.015.569,"1.423.280.862,00",46.056.414,"1.264.533.933,85",10.467.899,"310.697.727,70",7.570.404,"235.368.574,40"
11/02/2023,37.561.752,"1.114.204.740,30",44.944.586,"1.355.043.765,20",6.774.400,"161.158.748,10",4.459.100,"108.155.008,10"
11/01/2023,56.276.918,"1.479.164.548,60",34.968.448,"1.093.021.573,91",6.762.100,"261.228.045,00",18.958.100,"756.496.545,00"
10/31/2023,60.879.716,"1.640.611.593,25",38.244.918,"1.129.073.952,65",7.721.200,"250.879.445,60",13.171.237,"479.790.990,60"
10/30/2023,26.104.000,"757.843.708,00",22.358.799,"656.544.048,81",3.785.100,"132.850.908,30",11.628.300,"370.841.630,50"
10/27/2023,30.478.286,"935.113.884,20",46.323.734,"1.339.492.672,05",4.760.065,"152.098.768,12",3.760.065,"123.323.768,12"
10/26/2023,40.339.565,"1.358.177.556,85",57.018.833,"1.537.773.890,83",6.945.645,"192.385.325,30",4.915.710,"114.666.846,30"
10/25/2023,12.670.320,"397.548.003,00",34.618.976,"953.215.567,25",6.087.200,"268.670.793,00",6.547.200,"279.602.793,00"
10/24/2023,22.218.530,"679.120.010,25",39.768.328,"1.143.427.886,97",5.718.625,"243.638.426,10",6.317.503,"253.736.345,50"
10/23/2023,15.083.665,"500.309.915,25",55.128.664,"1.576.604.063,80",29.422.400,"1.302.482.728,00",3.225.400,"140.099.128,00"
10/20/2023,32.866.550,"1.035.924.070,00",25.421.390,"841.542.494,20",25.962.375,"1.041.571.105,00",20.070.876,"456.555.823,85"
10/19/2023,40.113.833,"1.304.793.818,75",30.553.987,"1.069.179.977,98",8.175.277,"439.026.253,60",7.389.877,"398.935.465,60"
10/18/2023,40.538.636,"1.241.084.555,55",22.499.603,"701.492.539,09",8.176.600,"352.823.824,80",9.176.600,"351.958.824,80"
10/17/2023,23.003.248,"717.965.605,90",20.653.393,"629.039.010,36",7.162.100,"258.620.899,20",8.752.100,"324.308.899,20"
10/16/2023,8.376.483,"319.740.008,90",36.505.152,"1.141.360.412,91",4.884.002,"272.199.794,40",5.125.000,"260.891.690,40"
10/13/2023,19.542.076,"635.276.637,60",27.571.191,"888.603.364,10",3.641.000,"151.678.924,00",3.887.500,"146.939.974,00"
10/12/2023,17.841.997,"602.328.421,05",35.339.684,"1.177.895.174,10",4.015.100,"129.362.469,20",5.365.100,"164.879.969,20"
10/11/2023,22.975.599,"670.883.551,10",19.928.052,"636.695.442,54",4.948.300,"221.591.579,40",6.398.300,"252.737.279,40"
10/10/2023,18.407.040,"580.619.101,00",26.550.921,"841.557.144,05",5.414.300,"257.758.518,80",5.314.300,"248.078.518,80"
10/09/2023,11.348.888,"341.112.451,30",35.281.889,"976.213.809,80",7.492.300,"284.794.274,10",8.389.400,"321.831.499,60"
10/06/2023,31.208.686,"805.525.186,05",20.155.593,"664.312.404,57",1.973.126,"78.336.272,00",1.873.126,"74.936.272,00"
10/05/2023,8.624.558,"266.150.573,40",34.428.620,"995.770.194,10",2.162.966,"83.574.860,60",2.982.966,"100.770.260,60"
10/04/2023,36.055.460,"1.042.814.299,55",26.241.535,"883.862.956,80",6.702.100,"306.531.325,40",6.363.800,"253.186.887,90"
10/03/2023,31.254.007,"970.628.896,00",39.717.484,"1.133.147.672,15",5.947.700,"189.161.062,20",5.847.700,"179.661.062,20"
10/02/2023,20.504.550,"647.393.883,90",17.102.824,"566.443.572,65",3.088.300,"103.016.796,60",525.000,"14.982.100,00"
09/29/2023,23.224.086,"818.057.432,80",44.181.792,"1.366.464.466,10",4.354.800,"188.928.197,00",3.711.400,"172.148.167,00"
09/28/2023,25.552.290,"830.322.029,00",48.819.563,"1.378.082.814,60",10.612.444,"257.134.474,20",8.372.645,"216.024.502,40"
09/27/2023,36.880.595,"1.089.897.242,55",30.392.951,"957.597.522,45",11.948.054,"374.934.549,40",6.074.000,"193.149.996,40"
09/26/2023,68.058.491,"1.962.494.711,10",39.341.528,"1.147.905.243,17",5.808.800,"150.986.909,40",10.756.800,"242.062.589,40"
09/25/2023,44.072.120,"1.561.357.597,95",27.430.246,"862.267.802,56",5.738.235,"332.306.654,67",5.738.235,"332.306.654,67"
09/22/2023,33.766.615,"1.258.784.898,80",39.774.758,"1.295.313.336,50",11.340.352,"388.602.660,30",15.862.252,"543.620.824,30"
09/21/2023,21.068.909,"691.959.911,95",36.707.005,"1.195.757.059,78",12.039.597,"478.206.406,40",9.573.500,"353.151.601,60"
09/20/2023,29.299.054,"1.057.020.554,25",36.994.394,"1.236.934.137,20",6.885.816,"248.372.813,60",8.302.366,"304.554.483,60"
09/19/2023,27.807.690,"949.963.415,10",38.950.036,"1.325.648.960,01",14.597.800,"633.655.524,20",16.649.700,"667.138.084,20"
09/18/2023,21.843.097,"747.663.029,94",29.435.383,"900.403.043,78",10.440.700,"250.559.690,00",15.080.900,"493.982.214,00"
09/15/2023,64.804.130,"2.252.294.525,45",70.274.814,"2.119.231.989,50",11.011.061,"315.210.715,40",10.390.061,"339.452.175,40"
