Ngày,KL mua khớp lệnh (CP),GT mua khớp lệnh (nghìn VND),KL bán khớp lệnh (CP),GT bán khớp lệnh (nghìn VND),KL mua thỏa thuận (CP),GT mua thỏa thuận (nghìn VND),KL bán thỏa thuận (CP),GT bán thỏa thuận (nghìn VND)
05/22/2024,61.065.316,"1.973.587.843,09",39.218.100,"1.355.979.598,60",34.547.800,"691.430.876,80",60.320.138,"1.247.411.019,33"
05/21/2024,45.411.329,"1.399.562.090,20",40.946.934,"1.374.764.167,50",18.436.522,"397.531.858,90",41.782.036,"895.597.025,10"
05/20/2024,43.467.806,"1.394.553.799,55",53.775.119,"1.520.791.726,25",83.785.665,"1.386.919.017,50",74.079.434,"1.246.587.812,19"
05/17/2024,38.825.820,"1.268.584.598,00",41.932.662,"1.325.897.443,75",9.227.000,"188.779.320,00",19.328.419,"452.102.435,89"
05/16/2024,64.494.080,"2.134.265.254,45",54.629.223,"1.765.674.781,14",4.835.062,"242.838.167,00",8.312.016,"309.186.500,60"
05/15/2024,38.612.114,"1.222.529.830,29",35.534.849,"1.191.408.635,60",15.711.000,"381.239.980,00",27.511.811,"595.617.910,45"
05/14/2024,24.381.300,"727.707.329,20",26.569.455,"905.112.893,50",26.295.046,"434.454.153,80",19.487.057,"338.208.334,75"
05/13/2024,29.596.844,"874.662.726,15",28.136.780,"934.053.784,35",15.463.450,"318.308.980,00",14.695.614,"255.142.561,95"
05/10/2024,28.062.866,"927.674.401,80",37.736.711,"1.154.023.291,50",2.380.645,"59.730.929,10",5.163.098,"122.591.654,30"
05/09/2024,30.464.616,"1.043.625.361,70",23.548.185,"792.744.664,50",12.321.889,"232.946.145,28",14.595.328,"336.811.228,35"
05/08/2024,30.424.622,"927.430.275,65",50.887.244,"1.471.120.804,85",15.316.198,"445.324.624,92",12.130.469,"483.097.155,47"
05/07/2024,39.428.573,"1.129.640.614,65",29.861.671,"1.044.275.220,06",35.744.545,"1.300.204.340,91",35.220.904,"1.284.694.772,74"
05/06/2024,37.467.395,"1.101.240.339,75",26.810.203,"935.500.375,10",35.360.928,"892.208.842,80",26.064.548,"754.914.831,96"
05/03/2024,73.825.801,"2.543.980.187,50",70.567.200,"2.507.829.928,34",10.690.046,"222.170.483,76",3.448.955,"86.580.580,01"
05/02/2024,26.700.770,"848.916.398,00",34.585.750,"1.268.164.444,65",16.616.137,"507.165.092,55",6.594.991,"150.557.972,35"
04/26/2024,35.771.549,"1.042.319.978,20",33.741.053,"1.198.563.193,20",2.610.028,"105.115.759,68",3.735.228,"81.898.620,08"
04/25/2024,27.798.120,"899.759.548,00",49.415.380,"1.690.192.318,30",14.459.952,"344.147.470,08",6.777.881,"131.492.520,69"
04/24/2024,45.043.844,"1.361.153.385,82",32.096.987,"1.337.448.466,85",41.420.528,"1.152.905.403,68",7.797.162,"152.346.661,22"
04/23/2024,39.046.100,"1.214.985.657,00",64.437.251,"2.118.012.146,15",24.402.298,"458.550.120,10",19.589.860,"382.744.967,19"
04/22/2024,41.185.130,"1.264.285.500,90",37.263.730,"1.168.979.813,60",32.898.318,"744.133.698,80",3.701.000,"107.826.850,00"
04/19/2024,64.211.764,"2.020.521.318,70",38.788.200,"1.166.084.922,00",7.520.074,"115.482.527,80",450.000,"32.625.000,00"
04/17/2024,52.857.570,"1.683.730.376,00",56.341.814,"1.584.550.440,05",9.800.000,"264.850.000,00",5.414.304,"93.287.932,65"
04/16/2024,87.530.148,"2.626.659.264,60",69.651.839,"1.818.842.967,16",39.438.890,"770.291.671,85",18.560.100,"421.604.110,00"
04/15/2024,63.994.144,"2.083.717.339,80",41.742.940,"1.165.942.820,50",25.447.954,"504.147.483,70",19.549.515,"427.711.902,65"
04/12/2024,42.620.080,"1.282.894.133,95",37.439.590,"1.156.122.015,53",7.622.406,"158.111.860,10",8.494.700,"164.640.084,40"
04/11/2024,33.409.515,"1.023.361.179,50",36.690.760,"989.039.551,19",11.706.650,"468.810.345,00",572.200,"20.516.260,20"
04/10/2024,32.100.170,"972.090.489,37",49.388.601,"1.495.419.958,05",19.958.985,"279.125.680,75",31.917.385,"622.643.840,75"
04/09/2024,33.567.990,"948.624.251,75",47.910.346,"1.523.292.131,65",15.006.200,"388.657.500,00",1.274.000,"59.547.200,00"
04/08/2024,33.604.270,"952.695.924,50",56.299.987,"1.673.565.503,75",11.220.000,"188.699.500,00",4.155.600,"67.403.920,00"
04/05/2024,51.489.930,"1.625.614.666,00",47.640.981,"1.357.006.370,60",7.299.544,"146.906.733,60",3.812.501,"65.780.180,05"
04/04/2024,58.610.460,"1.807.115.267,10",44.828.717,"1.330.287.756,10",14.160.000,"296.023.000,00",4.402.500,"74.983.375,00"
04/03/2024,27.940.321,"814.313.466,30",72.136.782,"2.226.068.719,45",10.528.000,"318.949.955,00",9.729.805,"272.214.957,45"
04/02/2024,52.625.973,"1.548.196.445,85",58.304.048,"1.817.698.770,45",2.873.660,"164.767.160,00",3.951.360,"272.356.851,30"
04/01/2024,38.796.765,"1.204.739.539,25",51.423.920,"1.080.720.759,50",7.464.377,"255.413.958,05",11.271.008,"296.540.631,20"
03/29/2024,32.279.600,"977.685.259,25",43.282.159,"1.371.659.217,00",16.540.700,"429.827.350,00",23.559.303,"557.056.469,55"
03/28/2024,44.014.216,"1.424.715.254,50",47.422.468,"1.426.574.342,55",9.476.500,"232.075.050,00",20.439.900,"392.965.708,20"
03/27/2024,28.486.550,"910.375.629,70",46.432.262,"1.355.332.656,85",27.938.576,"1.017.200.003,20",10.883.523,"280.531.261,35"
03/26/2024,34.454.351,"1.009.272.769,90",43.795.699,"1.348.248.886,55",12.154.145,"236.070.803,20",25.580.101,"414.092.870,30"
03/25/2024,39.796.290,"1.108.806.672,95",70.761.112,"1.979.625.180,25",13.922.569,"258.743.272,00",14.565.401,"330.849.146,90"
03/22/2024,45.353.044,"1.439.721.947,90",64.312.862,"1.896.156.832,85",4.903.900,"276.143.350,00",8.180.703,"226.653.720,65"
03/21/2024,87.120.803,"2.706.148.839,25",56.383.599,"1.525.889.572,54",11.555.700,"382.387.605,00",6.681.103,"166.605.013,85"
03/20/2024,52.481.100,"1.659.939.405,00",54.869.814,"1.741.584.955,54",10.386.436,"303.346.877,20",6.278.401,"264.195.154,55"
03/19/2024,35.609.868,"1.099.056.042,00",66.969.690,"2.181.751.052,20",22.115.000,"519.355.800,00",18.039.003,"377.621.825,70"
03/18/2024,79.045.122,"2.598.851.275,15",61.871.715,"1.771.453.594,20",36.910.101,"1.024.298.282,75",5.671.102,"106.929.484,15"
03/15/2024,46.370.194,"1.522.836.064,76",36.206.831,"1.126.493.484,25",2.078.600,"72.269.000,00",5.115.001,"99.364.321,35"
03/14/2024,36.761.413,"1.226.377.821,90",36.789.733,"1.272.815.578,16",7.264.800,"148.305.622,50",5.616.502,"128.400.186,70"
03/13/2024,51.108.416,"1.620.023.884,55",31.838.427,"1.081.040.720,31",17.415.000,"336.284.100,00",8.262.901,"184.936.887,60"
03/12/2024,37.022.999,"1.136.149.851,50",46.404.334,"1.466.090.368,55",2.137.000,"49.180.300,00",2.824.924,"112.620.020,10"
03/11/2024,32.832.435,"1.095.536.175,90",36.129.450,"1.060.525.278,85",13.759.000,"193.403.550,00",16.850.202,"248.489.644,25"
03/08/2024,59.508.214,"1.888.640.226,60",68.787.984,"2.103.437.418,20",5.195.700,"122.241.341,20",6.490.800,"178.621.931,20"
03/07/2024,41.759.180,"1.390.818.738,50",34.642.505,"1.125.635.025,05",2.363.660,"70.592.066,00",1.921.634,"58.528.894,65"
03/06/2024,39.525.675,"1.384.819.399,15",54.869.217,"1.684.605.593,70",6.607.675,"203.387.936,70",5.701.005,"147.684.444,15"
03/05/2024,36.388.255,"1.210.635.780,05",40.223.200,"1.268.101.018,00",3.603.018,"98.211.450,80",4.332.103,"154.081.671,45"
03/04/2024,38.227.245,"1.187.921.663,80",42.650.807,"1.338.958.693,60",4.042.848,"123.117.987,76",6.669.617,"185.928.709,95"
03/01/2024,42.677.936,"1.380.166.058,85",32.079.652,"1.116.196.382,60",2.461.000,"65.285.395,00",7.577.203,"147.808.471,85"
02/29/2024,32.583.689,"1.027.136.501,34",33.895.810,"1.007.059.449,70",2.833.000,"93.030.275,00",9.067.504,"253.416.569,80"
02/28/2024,29.522.511,"891.968.598,50",48.294.384,"1.497.126.885,78",5.293.900,"117.180.292,40",4.669.608,"144.302.611,85"
02/27/2024,30.434.350,"907.731.641,00",59.106.008,"1.835.625.809,94",17.211.009,"351.070.860,20",11.488.494,"248.273.141,20"
02/26/2024,40.291.086,"1.176.705.230,70",34.295.751,"1.101.855.529,85",5.941.000,"138.845.682,00",6.953.404,"138.826.417,85"
02/23/2024,60.004.392,"1.836.431.859,90",56.233.991,"1.661.840.612,15",8.935.640,"190.628.590,80",10.739.300,"222.132.424,20"
02/22/2024,42.182.507,"1.226.723.046,50",35.516.305,"1.066.698.809,60",2.062.863,"54.510.812,70",8.981.802,"189.426.940,10"
02/21/2024,32.176.846,"994.830.687,85",48.359.442,"1.479.254.589,00",32.061.200,"426.979.525,00",68.242.800,"959.022.545,00"
02/20/2024,40.822.800,"1.155.681.748,30",41.657.663,"1.220.030.857,10",25.819.000,"373.684.486,00",43.860.100,"631.157.355,00"
02/19/2024,38.813.784,"1.015.641.366,55",43.759.064,"1.299.631.706,97",4.778.000,"141.193.710,00",4.886.003,"103.216.481,05"
02/16/2024,36.938.250,"983.734.857,80",30.135.392,"845.437.629,40",4.245.000,"87.961.900,00",4.340.000,"85.820.900,00"
02/15/2024,29.779.734,"818.401.207,60",49.103.913,"1.413.242.098,10",1.086.000,"14.979.240,00",660.000,"9.762.240,00"
02/07/2024,26.077.041,"809.444.634,10",24.420.148,"697.229.970,60",207.000,"8.261.472,00",207.000,"8.261.472,00"
02/06/2024,23.849.390,"698.994.810,70",22.024.142,"633.429.000,45",25.234.400,"886.896.037,00",24.864.000,"929.861.395,20"
02/05/2024,44.578.679,"1.228.682.175,55",51.073.809,"1.372.287.140,05",919.000,"59.363.000,00",1.696.002,"50.820.608,35"
02/02/2024,48.120.638,"1.549.263.624,50",67.314.721,"1.664.310.314,98",18.662.769,"372.766.378,50",10.920.000,"207.557.220,00"
02/01/2024,27.283.420,"867.268.783,50",37.888.196,"1.111.776.251,84",11.749.746,"212.998.637,40",10.206.174,"356.759.471,20"
01/31/2024,36.168.650,"1.036.413.744,35",38.827.190,"1.002.216.058,20",7.622.424,"169.561.130,00",20.585.101,"356.326.157,05"
01/30/2024,24.684.110,"716.462.768,60",33.772.628,"909.203.329,66",3.004.538,"101.812.188,80",4.938.000,"166.555.900,00"
01/29/2024,26.765.571,"656.496.351,20",19.988.581,"557.284.639,70",24.033.200,"510.060.670,00",27.826.023,"542.929.592,60"
01/26/2024,38.976.900,"1.085.295.579,00",11.048.055,"328.743.797,25",4.782.600,"104.590.320,00",14.705.600,"425.873.385,00"
01/25/2024,26.203.460,"640.180.028,00",17.881.964,"502.169.920,15",6.113.000,"92.398.600,00",11.014.301,"225.745.094,00"
01/24/2024,38.259.306,"1.029.833.763,70",23.137.967,"655.507.900,90",18.218.735,"425.129.257,59",20.339.000,"540.327.173,95"
01/23/2024,32.297.900,"886.930.841,00",49.183.769,"1.486.845.919,45",30.151.750,"767.636.207,50",34.786.654,"886.374.185,35"
01/22/2024,44.679.667,"1.138.369.030,37",29.479.743,"784.185.524,80",37.704.121,"943.380.634,55",43.172.501,"1.107.999.148,15"
01/19/2024,37.053.336,"1.032.486.058,90",22.700.349,"656.764.981,05",7.070.000,"142.625.700,00",652.000,"20.651.700,00"
01/18/2024,44.843.364,"1.248.381.907,00",22.276.584,"586.963.101,56",5.946.450,"101.200.921,50",6.146.250,"90.623.702,50"
01/17/2024,37.903.930,"1.067.322.911,30",41.388.880,"1.206.787.994,00",12.546.344,"278.710.893,60",14.910.005,"314.351.471,80"
01/16/2024,24.663.361,"650.991.247,60",27.198.934,"675.336.635,60",5.746.675,"103.059.930,00",4.628.000,"59.106.100,00"
01/15/2024,31.168.170,"869.508.617,10",22.180.481,"541.628.652,80",9.783.510,"155.481.295,00",9.688.252,"150.774.829,60"
01/12/2024,43.748.400,"1.154.795.062,50",71.226.729,"1.936.277.256,40",16.084.000,"400.925.818,00",16.329.001,"380.452.419,55"
01/11/2024,38.282.427,"950.486.619,90",27.944.005,"745.159.514,85",19.109.000,"402.034.420,00",38.818.600,"514.731.308,10"
01/10/2024,38.952.480,"1.020.040.044,10",57.809.306,"1.605.493.248,05",13.003.968,"268.980.041,28",7.284.973,"122.084.149,92"
01/09/2024,40.075.900,"1.025.304.460,65",36.943.776,"1.025.638.338,00",16.371.300,"319.776.910,00",21.851.092,"386.234.405,40"
01/08/2024,47.954.770,"1.215.157.745,00",48.903.975,"1.179.055.876,84",18.282.000,"301.312.968,00",15.434.000,"266.029.850,00"
01/05/2024,52.082.321,"1.412.209.976,70",37.492.400,"996.663.397,00",2.529.000,"76.302.500,00",7.938.101,"120.962.906,05"
01/04/2024,91.108.557,"2.490.183.753,25",56.809.567,"1.496.598.656,25",11.010.900,"215.336.630,00",8.891.401,"222.732.456,65"
01/03/2024,32.275.036,"800.923.776,60",42.579.868,"1.098.204.284,55",12.774.700,"306.580.190,00",5.406.701,"235.930.212,75"
01/02/2024,32.759.207,"852.828.568,00",37.213.574,"962.015.813,70",21.090.000,"369.134.500,00",24.193.503,"307.847.871,70"
12/29/2023,46.717.301,"1.224.707.043,95",51.023.547,"1.372.991.949,10",26.131.738,"737.274.771,00",15.741.984,"495.542.860,90"
12/28/2023,35.852.220,"1.056.062.369,00",34.095.354,"1.025.644.376,59",30.558.000,"714.851.352,00",17.725.291,"462.911.557,55"
12/27/2023,35.746.170,"1.095.831.575,00",23.321.568,"726.311.825,30",111.264.077,"4.637.736.546,10",17.944.100,"494.743.402,00"
12/26/2023,30.971.340,"876.980.876,00",26.098.087,"811.748.673,86",8.577.974,"226.271.225,80",24.025.201,"585.615.425,30"
12/25/2023,43.902.800,"1.204.600.340,00",24.040.284,"716.923.766,59",50.207.300,"1.496.398.900,00",15.892.001,"459.933.522,10"
12/22/2023,25.952.600,"740.164.738,00",33.487.619,"955.584.958,20",8.928.200,"183.602.130,00",10.252.001,"346.957.317,45"
12/21/2023,33.109.000,"999.153.305,00",28.969.743,"918.061.234,15",10.060.690,"295.411.291,60",3.418.676,"163.597.191,20"
12/20/2023,26.338.484,"728.050.321,78",33.526.636,"975.416.617,35",8.453.421,"191.472.812,15",4.180.100,"94.091.713,00"
12/19/2023,34.294.261,"856.030.931,25",31.578.168,"890.227.645,80",23.004.902,"421.905.539,35",28.054.011,"633.145.711,98"
12/18/2023,33.618.480,"880.710.966,20",31.688.878,"853.614.667,90",8.664.542,"188.758.884,15",9.900.977,"187.213.628,80"
12/15/2023,35.366.300,"945.874.287,00",25.408.310,"698.695.665,24",16.382.850,"416.635.980,00",11.103.003,"253.607.829,70"
12/14/2023,29.247.148,"800.222.755,90",28.998.114,"737.161.262,35",4.151.577,"100.253.757,20",775.001,"15.398.766,80"
12/13/2023,28.227.420,"763.027.591,40",30.581.342,"867.090.177,15",5.984.879,"168.112.586,50",17.181.802,"476.308.799,30"
12/12/2023,31.731.606,"860.274.547,40",30.397.033,"882.383.537,95",17.488.662,"254.617.513,20",22.065.401,"353.214.764,45"
12/11/2023,19.827.180,"503.658.076,00",26.673.550,"713.835.711,57",9.396.000,"284.932.000,00",6.320.781,"167.834.048,35"
12/08/2023,42.882.000,"1.101.605.362,00",29.328.048,"799.805.481,15",13.338.070,"187.577.363,00",16.148.101,"325.880.668,70"
12/07/2023,68.430.100,"1.756.161.961,00",60.881.913,"1.625.816.918,29",3.196.963,"169.574.083,70",3.592.861,"202.602.419,25"
12/06/2023,39.515.500,"995.914.516,00",26.513.906,"699.090.354,50",7.738.965,"233.912.257,28",4.698.066,"91.142.330,08"
12/05/2023,25.236.900,"612.186.479,00",44.600.374,"1.255.849.713,00",22.513.525,"508.931.259,70",13.005.566,"258.491.557,30"
12/04/2023,56.750.332,"1.563.203.240,75",40.974.596,"1.145.941.978,27",6.974.000,"171.501.450,00",6.123.208,"116.098.461,20"
12/01/2023,28.861.100,"724.168.338,00",34.241.593,"839.451.368,35",5.269.339,"90.245.183,70",6.016.578,"120.803.507,40"
11/30/2023,25.426.400,"579.725.725,00",35.604.411,"900.826.260,13",6.312.800,"136.920.245,60",5.283.902,"78.057.306,90"
11/29/2023,32.274.491,"808.829.195,60",24.657.292,"586.085.371,17",14.146.193,"343.042.202,43",10.734.353,"223.697.788,63"
11/28/2023,31.825.758,"743.324.544,10",29.205.368,"654.681.864,95",12.866.653,"188.801.618,50",25.902.610,"495.953.832,40"
11/27/2023,25.280.600,"586.838.136,00",30.133.603,"748.158.786,50",34.174.000,"590.037.475,00",29.602.804,"436.941.114,85"
11/24/2023,38.419.142,"1.044.075.365,50",37.449.688,"950.953.558,80",1.677.773,"42.552.033,20",649.000,"22.633.656,00"
11/23/2023,22.411.950,"613.346.279,00",36.273.931,"943.313.154,55",19.700.100,"417.094.725,00",10.591.581,"248.256.730,80"
11/22/2023,37.526.100,"1.017.428.028,00",29.464.291,"823.304.599,46",36.126.434,"546.696.303,10",40.258.035,"648.625.193,15"
11/21/2023,26.807.496,"738.215.000,84",29.078.100,"792.927.051,85",36.758.601,"550.083.651,50",31.412.027,"443.561.313,00"
11/20/2023,39.072.500,"1.033.585.114,00",46.260.615,"1.232.078.972,70",20.252.900,"374.798.576,00",18.300.201,"414.317.941,30"
11/17/2023,57.784.300,"1.598.672.476,00",46.344.703,"1.223.878.817,00",16.321.800,"360.688.408,00",18.051.000,"303.822.450,00"
11/16/2023,36.929.900,"1.037.455.640,00",28.434.640,"785.537.898,00",26.327.334,"648.540.564,80",30.014.336,"797.875.806,45"
11/15/2023,58.600.500,"1.669.009.056,00",28.709.845,"861.391.838,85",13.308.300,"290.102.830,00",14.008.602,"356.396.519,75"
11/14/2023,39.729.400,"1.016.939.462,00",40.856.647,"1.085.018.976,85",8.187.277,"261.632.816,00",17.205.918,"502.103.972,50"
11/13/2023,32.665.700,"828.983.483,00",41.331.588,"960.182.052,95",19.280.152,"568.711.590,60",8.379.961,"306.015.515,60"
11/10/2023,46.581.040,"1.151.736.455,35",58.467.223,"1.481.315.091,85",15.655.900,"313.266.900,00",23.183.464,"492.034.298,41"
11/09/2023,53.090.980,"1.261.812.813,95",39.652.834,"1.059.965.656,05",16.749.200,"483.480.750,00",10.985.930,"227.352.750,00"
11/08/2023,60.803.254,"1.617.847.717,00",34.013.809,"887.637.887,90",16.200.414,"356.373.301,30",2.237.902,"60.982.823,50"
11/07/2023,25.940.815,"640.900.097,90",21.467.406,"547.458.551,60",59.320.040,"1.273.168.128,20",48.952.162,"1.036.352.303,10"
11/06/2023,35.102.540,"976.137.135,40",29.687.032,"699.492.326,10",18.080.700,"328.505.768,00",26.658.002,"479.985.132,25"
11/03/2023,85.760.859,"2.115.387.155,90",75.927.108,"2.045.052.116,95",4.026.505,"84.128.021,70",13.825.033,"376.599.942,70"
11/02/2023,36.218.500,"890.055.255,00",32.329.636,"934.761.533,00",6.727.200,"170.807.180,00",6.472.600,"212.403.250,00"
11/01/2023,41.636.100,"1.054.652.581,00",31.158.319,"859.249.717,20",1.198.400,"40.234.510,00",11.220.003,"231.929.107,85"
10/31/2023,42.093.519,"1.135.948.696,35",35.812.111,"888.399.157,60",6.627.967,"124.366.689,00",7.628.790,"107.465.542,50"
10/30/2023,20.967.200,"495.437.125,00",24.157.442,"620.411.752,70",4.641.800,"84.365.927,20",2.670.001,"95.571.355,10"
10/27/2023,35.196.227,"881.372.995,40",32.923.586,"918.476.703,49",982.500,"22.086.700,00",4.099.500,"155.400.000,00"
10/26/2023,57.324.732,"1.456.639.933,20",54.605.050,"1.412.436.968,80",3.742.965,"103.830.471,00",9.876.171,"246.300.157,40"
10/25/2023,15.965.235,"426.470.992,25",31.820.947,"910.231.116,95",7.387.000,"117.161.500,00",10.184.101,"225.698.522,40"
10/24/2023,37.615.000,"999.099.678,00",18.629.244,"521.919.582,55",253.878,"10.108.331,00",4.215.576,"94.404.050,67"
10/23/2023,23.939.400,"624.477.837,00",38.606.500,"1.141.200.326,00",4.436.790,"92.972.264,50",5.877.059,"141.923.403,60"
10/20/2023,37.272.200,"1.073.411.527,00",24.246.109,"688.603.651,25",13.922.372,"226.019.144,85",8.709.604,"145.821.292,70"
10/19/2023,38.199.600,"1.070.754.868,00",30.745.050,"904.107.367,30",3.449.000,"99.774.788,00",4.554.171,"119.465.381,60"
10/18/2023,66.973.505,"1.905.419.370,00",28.921.098,"736.015.152,00",36.531.229,"363.006.596,75",39.651.194,"429.739.795,35"
10/17/2023,25.967.480,"718.400.601,00",16.235.887,"454.556.984,65",6.369.950,"115.671.282,50",11.150.565,"268.411.202,75"
10/16/2023,21.930.000,"637.664.882,00",26.588.695,"841.165.592,25",19.620.000,"219.408.250,00",20.242.125,"241.457.624,60"
10/13/2023,26.736.666,"767.284.729,70",33.331.880,"968.440.820,60",5.679.540,"293.437.860,00",4.520.562,"285.849.870,45"
10/12/2023,22.781.100,"711.803.869,00",25.354.560,"781.145.661,30",8.068.500,"149.919.040,00",3.312.057,"73.651.146,10"
10/11/2023,26.056.130,"772.709.325,00",21.391.823,"617.324.977,75",11.689.900,"134.361.662,20",9.211.328,"92.894.326,95"
10/10/2023,24.526.750,"717.810.149,00",24.587.547,"808.963.063,60",8.432.900,"144.179.850,00",11.779.549,"221.010.595,20"
10/09/2023,27.836.827,"747.770.319,90",29.094.900,"890.572.432,00",6.714.172,"187.592.285,90",5.769.892,"163.542.250,20"
10/06/2023,31.202.100,"837.905.024,00",20.855.539,"577.917.435,55",5.622.775,"112.628.645,00",5.041.545,"91.721.815,60"
10/05/2023,21.779.502,"635.523.596,20",33.415.415,"915.499.129,14",2.127.000,"28.404.000,00",1.847.384,"35.619.967,20"
10/04/2023,26.475.339,"708.167.391,25",30.954.919,"855.581.412,60",646.574,"12.528.530,50",5.864.281,"128.999.949,30"
10/03/2023,50.161.425,"1.389.381.579,35",31.533.606,"862.266.287,10",2.041.000,"56.587.900,00",2.720.478,"43.871.394,85"
10/02/2023,17.831.700,"522.345.655,00",31.873.650,"847.263.501,40",9.810.800,"195.278.800,00",14.121.527,"298.049.884,00"
09/29/2023,24.202.600,"732.405.284,00",28.220.213,"921.870.183,80",3.146.797,"69.127.537,60",10.491.886,"413.482.724,48"
09/28/2023,35.807.010,"1.035.318.591,00",56.391.316,"1.721.094.892,70",1.140.000,"27.830.000,00",10.668.460,"455.879.414,00"
09/27/2023,59.366.158,"1.680.454.226,15",36.103.265,"1.079.280.201,01",4.867.725,"235.388.524,30",17.610.776,"533.617.038,45"
09/26/2023,64.672.044,"1.819.386.484,00",50.530.122,"1.423.558.045,60",7.409.592,"136.056.289,00",8.848.169,"221.087.471,09"
09/25/2023,53.742.977,"1.555.882.735,20",33.290.179,"819.137.499,65",5.292.900,"139.740.720,00",3.463.806,"67.216.739,36"
09/22/2023,41.284.380,"1.219.994.815,70",56.091.197,"1.556.155.444,05",5.272.900,"96.656.534,00",3.596.785,"63.859.423,45"
09/21/2023,30.066.047,"991.289.790,55",34.289.611,"1.040.411.902,90",2.200.000,"74.534.900,00",4.862.137,"203.047.502,15"
09/20/2023,30.039.586,"906.935.202,50",35.960.875,"1.111.426.931,00",24.489.000,"614.127.650,00",21.118.213,"529.643.923,25"
09/19/2023,30.949.640,"903.987.171,00",32.946.712,"964.322.975,30",39.525.000,"917.263.400,00",12.384.035,"227.654.427,30"
09/18/2023,21.744.708,"599.704.598,50",27.875.528,"815.693.802,80",16.817.356,"331.813.226,00",16.662.292,"279.910.402,30"
09/15/2023,33.122.765,"1.046.218.006,55",28.629.510,"793.234.040,65",2.797.857,"133.885.015,00",6.340.999,"179.963.135,20"
09/14/2023,43.587.704,"951.130.100,05",70.541.524,"1.876.623.372,80",4.061.000,"106.750.037,00",11.747.956,"498.397.720,60"
09/13/2023,28.289.235,"845.349.399,70",58.206.564,"1.743.190.520,40",4.844.900,"109.852.579,20",9.926.785,"295.129.584,35"
09/12/2023,49.897.369,"1.363.136.115,05",43.460.595,"1.203.671.600,67",14.461.587,"271.284.279,60",10.910.587,"220.720.669,88"
