Ngày,Tổng KL mua (CP),Tổng GT mua (nghìn VND),Tổng KL bán (CP),Tổng GT bán (nghìn VND),Tổng KL ròng (CP),Tổng GT ròng (nghìn VND)
08/09/2018,7.032.170,"311.906.546,00",9.064.080,"500.361.226,00",-2.031.910,"-188.454.680,00"
08/08/2018,8.579.896,"356.718.836,00",11.627.316,"599.840.905,00",-3.047.420,"-243.122.069,00"
08/07/2018,18.297.160,"1.331.878.993,00",21.212.230,"1.581.811.619,00",-2.915.070,"-249.932.626,00"
08/06/2018,11.175.190,"866.019.668,00",22.598.000,"1.372.581.633,00",-11.422.810,"-506.561.965,00"
08/03/2018,16.765.410,"673.392.399,00",29.302.700,"1.174.763.692,00",-12.537.290,"-501.371.293,00"
08/02/2018,10.799.330,"477.226.958,00",15.113.400,"782.567.998,00",-4.314.070,"-305.341.040,00"
08/01/2018,2.461.110,"117.823.704,00",4.436.110,"350.453.704,00",-1.975.000,"-232.630.000,00"
07/31/2018,9.950.390,"430.723.496,00",8.668.340,"513.010.715,00",1.282.050,"-82.287.219,00"
07/30/2018,5.288.600,"331.322.255,00",5.844.980,"387.912.949,00",-556.380,"-56.590.694,00"
07/27/2018,7.941.670,"393.149.655,00",7.369.190,"388.184.231,00",572.480,"4.965.424,00"
07/26/2018,10.916.510,"517.112.873,00",11.656.240,"472.376.991,00",-739.730,"44.735.882,00"
07/25/2018,7.395.890,"412.410.904,00",16.135.600,"630.722.547,00",-8.739.710,"-218.311.643,00"
07/24/2018,8.524.530,"394.904.701,00",17.795.880,"829.709.381,00",-9.271.350,"-434.804.680,00"
07/23/2018,14.480.860,"609.393.887,00",13.190.430,"566.431.471,00",1.290.430,"42.962.416,00"
07/20/2018,15.631.710,"619.037.593,00",17.124.330,"843.799.034,00",-1.492.620,"-224.761.441,00"
07/19/2018,18.025.809,"731.437.618,00",15.253.939,"802.531.731,00",2.771.870,"-71.094.113,00"
07/18/2018,13.836.077,"606.625.319,00",16.467.017,"856.811.617,00",-2.630.940,"-250.186.298,00"
07/17/2018,10.079.010,"413.544.723,00",12.302.570,"606.776.831,00",-2.223.560,"-193.232.108,00"
07/16/2018,11.852.240,"944.000.034,00",13.270.120,"1.040.807.821,00",-1.417.880,"-96.807.787,00"
07/13/2018,8.907.970,"371.039.550,00",10.686.550,"431.118.186,00",-1.778.580,"-60.078.636,00"
07/12/2018,5.647.240,"172.910.249,00",8.545.870,"271.758.178,00",-2.898.630,"-98.847.929,00"
07/11/2018,19.475.410,"835.347.687,00",17.639.510,"792.094.796,00",1.835.900,"43.252.891,00"
07/10/2018,13.347.830,"653.593.818,00",16.141.810,"738.348.549,00",-2.793.980,"-84.754.731,00"
07/09/2018,9.853.350,"333.276.482,00",16.335.050,"493.506.411,00",-6.481.700,"-160.229.929,00"
07/06/2018,14.594.940,"492.249.049,00",22.693.910,"859.190.980,00",-8.098.970,"-366.941.931,00"
07/05/2018,7.478.020,"331.648.900,00",10.456.060,"596.662.191,00",-2.978.040,"-265.013.291,00"
07/04/2018,10.733.317,"502.370.012,00",18.575.397,"958.552.450,00",-7.842.080,"-456.182.438,00"
07/03/2018,12.510.570,"652.976.762,00",25.154.430,"1.028.758.756,00",-12.643.860,"-375.781.994,00"
07/02/2018,18.546.750,"909.126.233,00",11.419.950,"673.628.630,00",7.126.800,"235.497.603,00"
06/29/2018,12.713.080,"696.219.610,00",16.966.800,"1.008.400.177,00",-4.253.720,"-312.180.567,00"
06/28/2018,9.657.380,"523.849.105,00",9.746.980,"533.321.631,00",-89.600,"-9.472.526,00"
06/27/2018,15.413.967,"2.686.270.935,00",17.317.027,"473.005.451,00",-1.903.060,"2.213.265.484,00"
06/26/2018,7.095.030,"253.557.323,00",7.703.980,"273.238.991,00",-608.950,"-19.681.668,00"
06/25/2018,6.112.100,"334.168.352,00",5.299.920,"300.083.127,00",812.180,"34.085.225,00"
06/22/2018,11.817.320,"635.638.424,00",8.620.880,"458.051.273,00",3.196.440,"177.587.151,00"
06/21/2018,10.461.970,"609.859.001,00",10.296.430,"563.005.368,00",165.540,"46.853.633,00"
06/20/2018,12.462.990,"598.732.461,00",16.158.140,"755.723.948,00",-3.695.150,"-156.991.487,00"
06/19/2018,20.219.520,"1.092.113.501,00",25.662.230,"1.218.060.256,00",-5.442.710,"-125.946.755,00"
06/18/2018,6.177.880,"299.928.717,00",18.193.800,"821.118.229,00",-12.015.920,"-521.189.512,00"
06/15/2018,28.504.763,"1.527.335.733,00",51.966.293,"2.073.514.767,00",-23.461.530,"-546.179.034,00"
06/14/2018,8.692.000,"508.923.647,00",33.339.260,"1.113.079.334,00",-24.647.260,"-604.155.687,00"
06/13/2018,7.705.750,"444.985.982,00",8.168.730,"399.307.671,00",-462.980,"45.678.311,00"
06/12/2018,16.834.440,"881.118.290,00",20.334.540,"1.168.648.810,00",-3.500.100,"-287.530.520,00"
06/11/2018,12.499.650,"823.937.125,00",19.536.540,"1.008.418.166,00",-7.036.890,"-184.481.041,00"
06/08/2018,6.293.730,"460.987.598,00",10.429.710,"547.521.022,00",-4.135.980,"-86.533.424,00"
06/07/2018,13.693.780,"897.412.699,00",12.516.000,"717.422.227,00",1.177.780,"179.990.472,00"
06/06/2018,9.074.970,"572.846.929,00",9.716.430,"618.373.074,00",-641.460,"-45.526.145,00"
06/05/2018,12.982.760,"833.904.480,00",17.810.140,"894.944.626,00",-4.827.380,"-61.040.146,00"
06/04/2018,11.951.300,"737.563.310,00",17.298.710,"795.812.098,00",-5.347.410,"-58.248.788,00"
06/01/2018,19.205.470,"1.039.854.881,00",21.184.500,"987.612.978,00",-1.979.030,"52.241.903,00"
05/31/2018,18.958.420,"1.085.537.315,00",24.294.080,"1.723.579.587,00",-5.335.660,"-638.042.272,00"
05/30/2018,12.574.380,"693.276.719,00",19.309.610,"1.032.161.323,00",-6.735.230,"-338.884.604,00"
05/29/2018,14.894.530,"717.764.793,00",14.927.710,"710.062.014,00",-33.180,"7.702.779,00"
05/28/2018,21.357.040,"1.186.486.513,00",21.654.540,"1.191.868.626,00",-297.500,"-5.382.113,00"
05/25/2018,13.458.050,"729.830.518,00",28.600.260,"1.249.141.833,00",-15.142.210,"-519.311.315,00"
05/24/2018,17.457.619,"958.672.453,00",22.920.969,"1.129.872.955,00",-5.463.350,"-171.200.502,00"
05/23/2018,20.706.790,"1.809.368.266,00",24.902.190,"2.523.457.900,00",-4.195.400,"-714.089.634,00"
05/22/2018,16.807.642,"775.170.424,00",25.920.052,"1.381.680.741,00",-9.112.410,"-606.510.317,00"
05/21/2018,8.241.120,"375.059.700,00",16.135.450,"785.305.049,00",-7.894.330,"-410.245.349,00"
05/18/2018,261.225.150,"28.911.151.142,00",16.615.120,"868.890.607,00",244.610.030,"28.042.260.535,00"
05/17/2018,8.569.610,"398.990.356,00",11.216.555,"630.817.383,00",-2.646.945,"-231.827.027,00"
05/16/2018,20.633.709,"610.305.215,00",11.757.150,"707.292.940,00",8.876.559,"-96.987.725,00"
05/15/2018,9.998.479,"597.615.455,00",13.184.040,"775.173.439,00",-3.185.561,"-177.557.984,00"
05/14/2018,10.439.460,"590.486.658,00",12.067.780,"706.836.507,00",-1.628.320,"-116.349.849,00"
05/11/2018,9.220.260,"618.758.464,00",14.681.380,"815.159.077,00",-5.461.120,"-196.400.613,00"
05/10/2018,50.369.079,"2.580.798.429,00",19.112.322,"1.453.313.200,00",31.256.757,"1.127.485.229,00"
05/09/2018,17.112.045,"1.007.843.223,00",23.499.505,"1.330.126.846,00",-6.387.460,"-322.283.623,00"
05/08/2018,32.640.896,"1.300.943.298,00",37.271.228,"1.552.264.715,00",-4.630.332,"-251.321.417,00"
05/07/2018,21.350.528,"958.705.845,00",30.178.478,"1.401.096.650,00",-8.827.950,"-442.390.805,00"
05/04/2018,11.589.274,"676.136.824,00",24.993.744,"1.348.738.572,00",-13.404.470,"-672.601.748,00"
05/03/2018,24.944.175,"1.327.065.109,00",38.639.045,"2.185.433.366,00",-13.694.870,"-858.368.257,00"
05/02/2018,21.882.068,"1.395.569.131,00",27.788.888,"1.805.046.395,00",-5.906.820,"-409.477.264,00"
04/27/2018,29.037.945,"1.455.095.787,00",29.774.285,"1.350.791.319,00",-736.340,"104.304.468,00"
04/26/2018,25.123.820,"1.408.998.326,00",23.592.585,"1.661.815.243,00",1.531.235,"-252.816.917,00"
04/24/2018,16.206.480,"953.906.087,00",19.998.810,"1.563.925.267,00",-3.792.330,"-610.019.180,00"
04/23/2018,17.541.889,"932.970.364,00",13.674.949,"922.361.701,00",3.866.940,"10.608.663,00"
04/20/2018,73.616.646,"4.648.776.195,00",24.343.034,"1.517.868.287,00",49.273.612,"3.130.907.908,00"
04/19/2018,20.327.193,"910.138.392,00",19.461.643,"1.262.979.539,00",865.550,"-352.841.147,00"
04/18/2018,16.747.280,"988.668.805,00",18.264.940,"1.032.367.342,00",-1.517.660,"-43.698.537,00"
04/17/2018,20.357.750,"954.273.403,00",23.985.340,"1.238.708.709,00",-3.627.590,"-284.435.306,00"
04/16/2018,10.322.640,"579.714.800,00",13.214.140,"712.053.044,00",-2.891.500,"-132.338.244,00"
04/13/2018,12.280.060,"783.428.215,00",14.291.880,"835.778.098,00",-2.011.820,"-52.349.883,00"
04/12/2018,17.228.202,"921.055.190,00",19.007.882,"1.020.445.892,00",-1.779.680,"-99.390.702,00"
04/11/2018,32.023.176,"1.664.245.628,00",34.212.926,"1.950.782.411,00",-2.189.750,"-286.536.783,00"
04/10/2018,33.145.304,"1.795.520.118,00",33.782.824,"1.665.497.191,00",-637.520,"130.022.927,00"
04/09/2018,25.949.740,"1.304.702.350,00",18.645.230,"1.009.353.268,00",7.304.510,"295.349.082,00"
04/06/2018,15.391.370,"801.997.152,00",20.583.590,"908.451.185,00",-5.192.220,"-106.454.033,00"
04/05/2018,15.503.020,"766.794.163,00",14.268.010,"794.128.608,00",1.235.010,"-27.334.445,00"
04/04/2018,37.340.441,"1.722.042.524,00",32.456.721,"1.584.803.582,00",4.883.720,"137.238.942,00"
04/03/2018,22.334.255,"1.304.567.235,00",28.003.929,"1.665.390.390,00",-5.669.674,"-360.823.155,00"
04/02/2018,10.928.070,"737.509.873,00",11.521.610,"714.929.641,00",-593.540,"22.580.232,00"
03/30/2018,19.175.183,"1.247.325.761,60",11.656.003,"923.895.306,80",7.519.180,"323.430.454,80"
03/29/2018,17.621.576,"983.403.215,00",16.990.418,"1.103.064.290,00",631.158,"-119.661.075,00"
03/28/2018,26.190.811,"1.494.688.680,05",25.266.091,"1.416.338.165,75",924.720,"78.350.514,30"
03/27/2018,11.199.311,"631.988.183,00",18.447.651,"1.008.848.695,00",-7.248.340,"-376.860.512,00"
03/26/2018,11.490.620,"733.783.892,00",18.449.090,"878.543.823,00",-6.958.470,"-144.759.931,00"
03/23/2018,17.409.842,"954.405.291,00",15.809.732,"754.025.938,00",1.600.110,"200.379.353,00"
03/22/2018,17.353.340,"799.786.188,00",23.050.170,"727.986.525,00",-5.696.830,"71.799.663,00"
03/21/2018,21.074.247,"1.263.450.058,00",20.206.587,"1.044.222.880,00",867.660,"219.227.178,00"
03/20/2018,8.621.810,"585.945.749,00",24.141.240,"890.316.549,00",-15.519.430,"-304.370.800,00"
03/19/2018,20.151.640,"1.109.038.107,00",22.008.460,"997.772.617,00",-1.856.820,"111.265.490,00"
03/16/2018,53.367.500,"3.047.916.809,00",78.520.080,"4.149.100.268,00",-25.152.580,"-1.101.183.459,00"
03/15/2018,13.836.830,"715.084.336,00",13.148.440,"717.273.222,00",688.390,"-2.188.886,00"
03/14/2018,17.107.880,"692.175.122,00",20.743.950,"914.684.392,00",-3.636.070,"-222.509.270,00"
03/13/2018,21.875.290,"1.171.967.587,00",19.895.640,"996.241.584,00",1.979.650,"175.726.003,00"
03/12/2018,27.003.796,"1.408.417.522,00",13.794.281,"759.586.464,00",13.209.515,"648.831.058,00"
03/09/2018,19.054.180,"1.129.018.044,00",20.967.514,"1.232.743.286,00",-1.913.334,"-103.725.242,00"
03/08/2018,12.672.830,"717.914.486,00",15.610.680,"848.583.544,00",-2.937.850,"-130.669.058,00"
03/07/2018,24.030.526,"1.282.918.513,00",20.029.866,"1.198.979.893,00",4.000.660,"83.938.620,00"
03/06/2018,17.056.450,"1.033.522.970,00",16.615.133,"800.931.221,00",441.317,"232.591.749,00"
03/05/2018,16.884.170,"1.490.231.693,00",25.048.820,"1.696.087.566,00",-8.164.650,"-205.855.873,00"
03/02/2018,12.001.160,"654.198.267,00",15.371.090,"762.272.626,00",-3.369.930,"-108.074.359,00"
03/01/2018,9.032.810,"508.136.531,00",12.726.570,"643.955.674,00",-3.693.760,"-135.819.143,00"
02/28/2018,18.190.380,"1.345.164.716,00",27.545.790,"1.769.963.542,00",-9.355.410,"-424.798.826,00"
02/27/2018,12.625.140,"662.742.421,00",19.338.540,"827.842.674,00",-6.713.400,"-165.100.253,00"
02/26/2018,13.745.680,"769.977.466,00",16.894.450,"933.025.933,00",-3.148.770,"-163.048.467,00"
02/23/2018,11.647.683,"649.727.195,00",20.339.657,"892.553.762,00",-8.691.974,"-242.826.567,00"
02/22/2018,17.908.740,"900.171.516,00",14.650.520,"738.632.918,00",3.258.220,"161.538.598,00"
02/21/2018,20.833.117,"1.213.268.721,00",22.205.656,"1.280.361.260,00",-1.372.539,"-67.092.539,00"
02/13/2018,11.011.330,"602.110.695,00",26.181.930,"1.242.040.867,00",-15.170.600,"-639.930.172,00"
02/12/2018,14.591.810,"915.266.340,00",26.179.400,"1.384.711.600,00",-11.587.590,"-469.445.260,00"
02/09/2018,25.422.048,"1.121.693.997,00",20.947.740,"959.096.789,00",4.474.308,"162.597.208,00"
02/08/2018,20.608.343,"1.281.306.904,00",11.649.603,"897.313.782,00",8.958.740,"383.993.122,00"
02/07/2018,13.499.750,"659.963.507,00",18.182.180,"906.526.915,00",-4.682.430,"-246.563.408,00"
02/06/2018,120.543.910,"5.802.895.993,00",34.044.110,"2.108.864.917,00",86.499.800,"3.694.031.076,00"
02/05/2018,32.027.690,"1.772.542.831,00",20.577.110,"1.544.566.173,00",11.450.580,"227.976.658,00"
02/02/2018,26.918.866,"1.155.015.861,00",13.676.710,"815.845.150,00",13.242.156,"339.170.711,00"
02/01/2018,29.404.587,"1.399.374.834,00",21.371.467,"1.130.533.061,00",8.033.120,"268.841.773,00"
01/31/2018,29.437.308,"1.547.493.928,00",20.235.620,"1.271.629.391,00",9.201.688,"275.864.537,00"
01/30/2018,34.502.680,"1.312.284.164,00",19.772.690,"1.444.363.550,00",14.729.990,"-132.079.386,00"
01/29/2018,24.243.870,"1.062.890.874,00",17.776.463,"1.311.094.351,00",6.467.407,"-248.203.477,00"
01/26/2018,26.117.530,"1.334.828.485,00",13.635.370,"837.775.810,00",12.482.160,"497.052.675,00"
01/25/2018,60.096.240,"2.770.966.679,00",36.331.710,"1.978.299.426,00",23.764.530,"792.667.253,00"
01/22/2018,23.169.430,"1.143.366.570,00",9.136.630,"609.618.375,00",14.032.800,"533.748.195,00"
01/19/2018,45.670.650,"1.724.652.191,00",12.327.050,"851.191.380,00",33.343.600,"873.460.811,00"
01/18/2018,27.969.030,"1.195.692.466,00",10.242.500,"656.113.898,00",17.726.530,"539.578.568,00"
01/17/2018,35.485.770,"1.472.382.420,00",16.620.570,"895.131.606,00",18.865.200,"577.250.814,00"
01/16/2018,31.300.400,"1.298.931.294,00",14.501.800,"765.552.172,00",16.798.600,"533.379.122,00"
01/15/2018,32.299.302,"1.348.203.405,00",12.594.842,"675.444.145,00",19.704.460,"672.759.260,00"
01/12/2018,39.963.860,"1.639.982.176,00",10.906.410,"604.159.467,00",29.057.450,"1.035.822.709,00"
01/11/2018,24.887.800,"1.209.462.463,00",13.450.060,"738.824.191,00",11.437.740,"470.638.272,00"
01/10/2018,29.811.661,"1.401.971.640,00",16.426.941,"919.546.006,00",13.384.720,"482.425.634,00"
01/09/2018,25.180.520,"1.133.734.442,00",18.606.370,"936.597.375,00",6.574.150,"197.137.067,00"
01/08/2018,28.222.503,"1.156.850.319,00",15.722.530,"595.041.077,00",12.499.973,"561.809.242,00"
01/05/2018,19.323.250,"986.485.589,00",9.736.396,"632.999.045,00",9.586.854,"353.486.544,00"
01/04/2018,15.410.080,"942.121.364,00",16.917.370,"702.244.844,00",-1.507.290,"239.876.520,00"
01/03/2018,19.180.840,"819.407.190,00",16.502.650,"605.034.026,00",2.678.190,"214.373.164,00"
01/02/2018,10.186.110,"488.327.247,00",5.559.540,"259.336.256,00",4.626.570,"228.990.991,00"
12/29/2017,23.709.930,"1.598.222.464,00",6.864.810,"441.118.312,00",16.845.120,"1.157.104.152,00"
12/28/2017,12.578.090,"593.672.211,00",6.948.670,"388.877.360,00",5.629.420,"204.794.851,00"
12/27/2017,18.116.045,"741.506.324,00",7.901.175,"384.394.753,00",10.214.870,"357.111.571,00"
12/26/2017,8.105.960,"385.726.933,00",5.705.680,"206.730.459,00",2.400.280,"178.996.474,00"
12/25/2017,3.593.520,"112.759.738,00",3.576.790,"189.567.967,00",16.730,"-76.808.229,00"
12/22/2017,32.968.210,"4.021.997.561,00",22.895.370,"3.754.931.346,00",10.072.840,"267.066.215,00"
12/21/2017,15.168.320,"663.722.450,00",6.790.750,"429.269.582,00",8.377.570,"234.452.868,00"
12/20/2017,12.629.549,"490.740.469,00",6.518.319,"323.987.867,00",6.111.230,"166.752.602,00"
12/19/2017,14.979.624,"687.283.406,00",6.183.574,"430.856.656,00",8.796.050,"256.426.750,00"
12/18/2017,11.391.159,"681.743.785,00",7.645.309,"477.486.330,00",3.745.850,"204.257.455,00"
12/15/2017,28.529.920,"1.188.548.453,00",35.854.820,"1.421.055.590,00",-7.324.900,"-232.507.137,00"
12/14/2017,7.285.430,"411.773.477,00",7.328.250,"448.467.984,00",-42.820,"-36.694.507,00"
12/13/2017,16.729.984,"581.592.937,00",14.023.954,"520.429.365,00",2.706.030,"61.163.572,00"
12/12/2017,13.863.050,"628.500.571,00",16.805.500,"793.689.313,00",-2.942.450,"-165.188.742,00"
12/11/2017,11.015.110,"485.376.816,00",11.582.090,"487.782.652,00",-566.980,"-2.405.836,00"
12/08/2017,12.893.050,"795.279.645,00",18.940.560,"1.242.080.673,00",-6.047.510,"-446.801.028,00"
12/07/2017,12.024.871,"460.635.518,00",10.454.979,"592.926.872,00",1.569.892,"-132.291.354,00"
12/06/2017,10.742.260,"413.181.796,00",18.435.710,"935.378.849,00",-7.693.450,"-522.197.053,00"
12/05/2017,18.515.698,"1.047.605.111,00",9.803.320,"865.920.371,00",8.712.378,"181.684.740,00"
12/04/2017,17.322.490,"773.550.059,00",17.691.300,"836.717.903,00",-368.810,"-63.167.844,00"
12/01/2017,10.538.430,"538.778.555,00",6.337.710,"353.466.184,00",4.200.720,"185.312.371,00"
11/30/2017,18.183.950,"991.421.442,00",12.701.810,"979.148.677,00",5.482.140,"12.272.765,00"
11/29/2017,14.117.060,"516.843.630,00",8.879.750,"468.981.530,00",5.237.310,"47.862.100,00"
11/28/2017,54.405.841,"2.372.495.991,00",20.016.287,"1.599.067.518,00",34.389.554,"773.428.473,00"
11/27/2017,15.496.357,"598.837.056,00",4.764.807,"293.616.039,00",10.731.550,"305.221.017,00"
11/24/2017,17.443.750,"1.631.595.141,00",20.479.640,"1.689.359.703,00",-3.035.890,"-57.764.562,00"
11/23/2017,12.843.230,"603.404.680,00",12.341.910,"599.938.751,00",501.320,"3.465.929,00"
11/22/2017,25.363.509,"2.051.941.867,00",21.146.849,"2.035.387.279,00",4.216.660,"16.554.588,00"
11/21/2017,17.751.040,"814.812.477,00",13.121.230,"731.311.570,00",4.629.810,"83.500.907,00"
11/20/2017,18.369.540,"1.611.998.108,00",19.828.710,"1.632.017.092,00",-1.459.170,"-20.018.984,00"
11/17/2017,21.113.543,"1.359.265.782,00",24.607.423,"1.529.231.245,00",-3.493.880,"-169.965.463,00"
11/16/2017,27.628.898,"2.709.930.362,00",25.758.636,"2.386.857.676,00",1.870.262,"323.072.686,00"
11/15/2017,27.606.870,"2.419.951.535,00",26.644.060,"2.402.423.676,00",962.810,"17.527.859,00"
11/14/2017,35.298.776,"3.498.658.304,00",34.498.166,"3.308.835.558,00",800.610,"189.822.746,00"
11/13/2017,47.617.935,"7.420.694.636,00",47.498.527,"7.188.924.471,00",119.408,"231.770.165,00"
11/10/2017,18.092.292,"1.787.374.646,00",8.638.452,"564.114.304,00",9.453.840,"1.223.260.342,00"
11/09/2017,13.342.530,"750.645.260,00",8.952.320,"368.625.617,00",4.390.210,"382.019.643,00"
11/08/2017,12.449.480,"552.775.138,00",11.723.670,"428.378.445,00",725.810,"124.396.693,00"
11/07/2017,405.243.487,"16.450.133.691,00",70.897.358,"2.938.852.868,00",334.346.129,"13.511.280.823,00"
11/06/2017,20.640.482,"1.822.497.601,00",25.320.951,"2.665.667.859,00",-4.680.469,"-843.170.258,00"
11/03/2017,20.269.500,"547.581.537,00",12.288.510,"331.661.227,00",7.980.990,"215.920.310,00"
11/02/2017,11.882.280,"402.454.925,00",8.438.620,"209.266.372,00",3.443.660,"193.188.553,00"
11/01/2017,18.808.390,"663.714.097,00",13.805.265,"440.064.442,00",5.003.125,"223.649.655,00"
10/31/2017,14.540.410,"445.634.982,00",9.400.880,"388.049.853,00",5.139.530,"57.585.129,00"
10/30/2017,23.113.930,"779.615.866,00",13.765.090,"480.999.732,00",9.348.840,"298.616.134,00"
10/27/2017,10.663.000,"269.338.240,00",6.200.160,"182.631.137,00",4.462.840,"86.707.103,00"
10/26/2017,5.626.516,"419.239.468,00",8.258.759,"308.256.726,00",-2.632.243,"110.982.742,00"
10/25/2017,17.164.865,"778.068.639,00",15.950.598,"853.615.118,00",1.214.267,"-75.546.479,00"
10/24/2017,31.562.076,"3.128.194.884,00",30.403.656,"3.125.170.586,00",1.158.420,"3.024.298,00"
10/23/2017,10.071.980,"351.741.638,00",6.513.590,"335.374.161,00",3.558.390,"16.367.477,00"
10/20/2017,9.121.070,"365.043.547,00",8.958.646,"448.870.235,00",162.424,"-83.826.688,00"
10/19/2017,5.469.690,"188.167.580,00",10.911.010,"302.968.815,00",-5.441.320,"-114.801.235,00"
10/18/2017,11.944.816,"440.358.491,00",11.372.646,"441.389.158,00",572.170,"-1.030.667,00"
10/17/2017,9.714.860,"351.974.978,00",9.112.190,"351.319.741,00",602.670,"655.237,00"
10/16/2017,16.897.300,"568.409.808,00",6.082.790,"313.416.785,00",10.814.510,"254.993.023,00"
10/13/2017,4.573.020,"249.227.801,00",5.565.960,"229.321.878,00",-992.940,"19.905.923,00"
10/12/2017,7.129.230,"320.480.556,00",7.515.960,"283.278.932,00",-386.730,"37.201.624,00"
10/11/2017,7.205.090,"274.916.674,00",8.786.540,"321.136.074,00",-1.581.450,"-46.219.400,00"
10/10/2017,3.616.420,"169.369.297,00",6.801.640,"246.282.458,00",-3.185.220,"-76.913.161,00"
10/09/2017,2.656.410,"86.291.418,00",3.902.060,"138.346.883,00",-1.245.650,"-52.055.465,00"
10/06/2017,7.239.420,"287.446.165,00",6.574.100,"306.725.555,00",665.320,"-19.279.390,00"
10/05/2017,6.117.014,"260.336.593,00",14.929.104,"544.983.360,00",-8.812.090,"-284.646.767,00"
10/04/2017,3.270.400,"135.816.805,00",2.489.820,"98.145.845,00",780.580,"37.670.960,00"
10/03/2017,7.530.330,"250.349.921,00",6.624.510,"271.263.488,00",905.820,"-20.913.567,00"
10/02/2017,2.561.570,"122.003.431,00",2.211.970,"97.196.137,00",349.600,"24.807.294,00"
09/29/2017,5.883.390,"228.171.590,00",6.378.914,"269.530.662,00",-495.524,"-41.359.072,00"
09/28/2017,10.458.312,"294.645.594,00",5.978.562,"208.716.618,00",4.479.750,"85.928.976,00"
09/27/2017,5.833.480,"241.027.180,00",4.831.590,"221.698.329,00",1.001.890,"19.328.851,00"
09/26/2017,6.199.740,"210.238.204,00",6.069.802,"204.687.016,00",129.938,"5.551.188,00"
09/25/2017,6.959.270,"208.174.008,00",7.120.710,"231.773.409,00",-161.440,"-23.599.401,00"
09/22/2017,9.452.394,"294.413.716,00",10.116.274,"304.747.979,00",-663.880,"-10.334.263,00"
09/21/2017,7.869.050,"292.703.924,00",7.481.310,"324.973.352,00",387.740,"-32.269.428,00"
09/20/2017,10.562.858,"392.873.836,00",10.506.278,"405.241.728,00",56.580,"-12.367.892,00"
09/19/2017,14.113.140,"497.999.068,00",17.071.555,"475.940.798,00",-2.958.415,"22.058.270,00"
09/18/2017,7.034.610,"247.441.215,00",10.286.380,"360.081.876,00",-3.251.770,"-112.640.661,00"
09/15/2017,23.092.420,"1.062.279.810,00",39.312.023,"1.284.133.899,00",-16.219.603,"-221.854.089,00"
09/14/2017,5.315.630,"279.841.697,00",14.882.550,"451.580.113,00",-9.566.920,"-171.738.416,00"
09/13/2017,6.461.590,"380.790.845,00",10.088.250,"477.270.219,00",-3.626.660,"-96.479.374,00"
09/12/2017,8.011.450,"398.709.488,00",13.928.320,"513.063.865,00",-5.916.870,"-114.354.377,00"
09/11/2017,10.363.970,"478.441.448,00",8.613.370,"394.789.824,00",1.750.600,"83.651.624,00"
09/08/2017,5.753.290,"208.179.260,00",8.300.030,"251.949.767,00",-2.546.740,"-43.770.507,00"
09/07/2017,9.499.210,"309.494.862,00",12.054.440,"401.651.981,00",-2.555.230,"-92.157.119,00"
09/06/2017,8.034.220,"274.119.693,00",8.306.940,"284.601.377,00",-272.720,"-10.481.684,00"
09/05/2017,9.614.530,"363.129.616,00",8.172.740,"309.372.416,00",1.441.790,"53.757.200,00"
09/01/2017,5.202.760,"217.897.202,00",4.401.430,"129.939.964,00",801.330,"87.957.238,00"
08/31/2017,11.708.850,"500.275.244,00",11.070.010,"397.496.343,00",638.840,"102.778.901,00"
08/30/2017,6.770.180,"269.630.197,00",5.958.990,"213.522.396,00",811.190,"56.107.801,00"
08/29/2017,8.015.660,"284.376.929,00",12.154.966,"411.561.198,00",-4.139.306,"-127.184.269,00"
08/28/2017,7.577.505,"254.161.059,00",6.805.615,"192.603.012,00",771.890,"61.558.047,00"
08/25/2017,6.339.320,"196.735.166,00",7.431.530,"185.007.595,00",-1.092.210,"11.727.571,00"
08/24/2017,7.507.860,"302.616.021,00",10.354.560,"272.437.617,00",-2.846.700,"30.178.404,00"
08/23/2017,7.211.470,"327.032.197,00",9.623.540,"271.474.495,00",-2.412.070,"55.557.702,00"
08/22/2017,9.081.360,"256.762.922,00",6.060.210,"204.606.079,00",3.021.150,"52.156.843,00"
08/21/2017,6.445.884,"366.236.184,00",8.968.244,"424.090.881,00",-2.522.360,"-57.854.697,00"
08/18/2017,4.624.675,"213.632.625,00",6.324.775,"238.077.540,00",-1.700.100,"-24.444.915,00"
08/17/2017,46.108.697,"1.820.220.276,00",11.110.297,"380.329.919,00",34.998.400,"1.439.890.357,00"
08/16/2017,5.156.018,"177.749.128,00",6.271.408,"171.551.097,00",-1.115.390,"6.198.031,00"
08/15/2017,3.572.660,"143.172.783,00",5.765.970,"232.344.254,00",-2.193.310,"-89.171.471,00"
08/14/2017,5.016.410,"239.677.673,00",4.522.600,"178.832.778,00",493.810,"60.844.895,00"
08/11/2017,5.054.530,"205.598.065,00",3.677.010,"161.477.002,00",1.377.520,"44.121.063,00"
08/10/2017,4.440.920,"175.972.712,00",3.016.840,"112.538.084,00",1.424.080,"63.434.628,00"
08/09/2017,6.454.930,"255.021.248,00",5.899.760,"272.366.321,00",555.170,"-17.345.073,00"
08/08/2017,10.259.890,"442.290.138,00",6.116.640,"317.409.520,00",4.143.250,"124.880.618,00"
08/07/2017,8.380.300,"330.800.219,00",6.231.880,"240.736.706,00",2.148.420,"90.063.513,00"
08/04/2017,6.695.060,"212.589.368,00",4.695.480,"148.304.867,00",1.999.580,"64.284.501,00"
