Ngày,KL mua khớp lệnh (CP),GT mua khớp lệnh (nghìn VND),KL bán khớp lệnh (CP),GT bán khớp lệnh (nghìn VND),KL mua thỏa thuận (CP),GT mua thỏa thuận (nghìn VND),KL bán thỏa thuận (CP),GT bán thỏa thuận (nghìn VND)
06/18/2024,528.691.596,"15.151.242.596,56",510.507.849,"14.260.951.021,33",118.917.268,"4.043.793.132,65",128.165.167,"4.179.736.136,00"
06/17/2024,660.399.630,"17.536.358.747,02",626.088.514,"16.362.725.290,60",80.439.772,"1.786.228.986,19",79.531.771,"1.849.143.969,69"
06/14/2024,863.828.301,"23.210.928.080,24",863.141.335,"23.150.148.049,92",76.752.122,"1.944.547.840,81",79.902.620,"2.038.170.158,41"
06/13/2024,681.966.590,"18.021.370.188,01",672.132.207,"17.276.078.096,89",47.185.761,"1.189.364.653,14",51.381.000,"1.388.013.674,10"
06/12/2024,631.260.369,"16.796.011.046,78",626.302.669,"16.210.715.221,96",87.495.642,"2.161.609.292,14",93.317.802,"2.358.351.794,49"
06/11/2024,738.132.318,"19.675.903.187,91",702.446.948,"18.126.741.298,62",108.503.643,"2.409.366.715,84",114.624.138,"2.756.991.963,84"
06/10/2024,672.880.382,"17.102.522.120,41",642.417.946,"16.217.178.284,13",65.418.172,"1.853.802.420,96",64.919.972,"1.693.147.634,11"
06/07/2024,511.510.829,"13.373.485.011,17",495.965.731,"12.719.410.389,72",82.183.569,"2.197.144.647,29",79.210.902,"2.104.782.351,49"
06/06/2024,681.394.104,"17.422.233.116,04",659.888.853,"16.336.865.422,71",71.663.797,"1.727.681.999,21",66.302.750,"1.655.095.618,70"
06/05/2024,674.666.185,"18.132.729.243,97",675.289.618,"18.011.879.221,31",94.480.222,"2.164.076.691,96",81.060.918,"2.071.545.783,60"
06/04/2024,654.491.871,"17.186.654.014,27",634.708.910,"16.548.101.683,89",121.355.717,"2.889.567.162,96",110.347.176,"2.609.198.235,33"
06/03/2024,777.228.130,"19.944.951.515,23",781.884.175,"19.694.143.252,28",99.043.576,"2.500.615.685,44",97.126.900,"2.540.465.585,48"
05/31/2024,513.490.285,"13.241.746.741,06",493.850.398,"12.586.852.915,95",130.313.679,"2.909.637.900,52",64.105.062,"1.617.412.780,17"
05/30/2024,819.647.535,"21.115.165.210,50",764.789.488,"19.297.229.335,40",72.198.654,"1.618.758.988,73",87.115.774,"1.967.609.590,88"
05/29/2024,840.954.630,"20.227.810.432,00",782.843.395,"18.069.381.633,68",81.637.726,"1.887.224.454,55",76.477.181,"1.764.257.321,60"
05/28/2024,636.378.568,"16.985.600.338,62",596.793.529,"15.469.354.105,31",103.877.024,"2.466.966.784,68",102.184.611,"2.557.762.266,20"
05/27/2024,498.676.084,"12.791.620.950,48",481.470.590,"12.087.219.376,68",102.741.365,"2.125.691.315,41",83.143.767,"1.856.420.502,70"
05/24/2024,1.083.282.687,"29.227.255.640,73",997.683.412,"26.524.959.455,07",83.630.072,"2.234.091.298,61",79.301.254,"2.138.591.453,05"
05/23/2024,690.477.913,"17.743.217.155,43",691.066.794,"17.692.727.796,57",81.023.384,"1.788.321.875,47",80.161.000,"1.706.098.601,95"
05/22/2024,832.654.470,"21.070.287.237,24",829.692.051,"20.766.209.536,92",112.592.394,"2.888.420.443,18",88.753.686,"2.394.751.772,50"
05/21/2024,713.020.177,"18.244.943.282,86",691.561.335,"17.260.734.954,75",101.237.057,"2.582.985.352,58",86.571.252,"2.364.461.337,93"
05/20/2024,805.897.342,"20.471.767.478,95",778.742.946,"19.492.365.167,54",112.893.402,"2.595.628.247,04",123.353.967,"2.767.538.867,40"
05/17/2024,708.969.917,"18.019.942.576,94",686.512.844,"17.119.790.593,97",91.317.909,"2.132.978.481,42",83.209.547,"1.917.542.005,93"
05/16/2024,638.507.070,"16.893.932.107,92",645.886.840,"17.152.914.650,79",61.319.985,"1.453.705.992,80",61.093.236,"1.499.090.116,40"
05/15/2024,610.023.262,"16.250.349.590,20",622.700.572,"16.524.177.474,64",94.046.965,"2.005.881.939,46",84.771.286,"1.843.444.230,11"
05/14/2024,423.093.540,"11.382.754.044,27",395.638.476,"10.451.857.682,31",81.856.265,"1.856.882.770,87",86.913.523,"1.908.437.883,77"
05/13/2024,532.470.817,"12.848.161.229,51",505.893.993,"11.933.386.165,36",75.221.150,"1.701.619.063,17",76.038.665,"1.767.303.946,87"
05/10/2024,494.432.187,"12.652.693.100,93",471.529.569,"11.918.986.316,68",66.657.937,"1.359.475.321,14",63.975.123,"1.303.998.778,64"
05/09/2024,529.133.646,"14.321.259.387,56",512.587.928,"13.782.362.496,31",108.798.221,"2.918.085.251,07",88.131.558,"1.901.931.163,12"
05/08/2024,696.992.182,"16.848.512.890,68",660.574.357,"15.869.072.689,22",118.967.843,"3.004.357.068,91",101.836.272,"2.110.229.286,96"
05/07/2024,474.444.934,"12.501.551.728,02",485.243.824,"12.785.125.701,03",72.894.118,"1.791.397.214,87",69.394.159,"1.721.407.703,04"
05/06/2024,537.658.050,"13.545.463.466,04",567.823.827,"14.098.381.007,25",148.102.881,"3.641.285.328,45",150.732.861,"3.633.726.761,29"
05/03/2024,408.596.673,"10.971.122.733,49",424.151.644,"11.701.344.225,70",62.809.168,"1.390.132.444,53",63.010.259,"1.385.601.228,28"
05/02/2024,414.277.507,"10.605.563.549,54",386.964.350,"9.852.476.775,78",31.999.020,"713.224.775,88",24.568.000,"536.447.727,58"
04/26/2024,432.084.799,"11.184.781.844,04",427.263.725,"11.131.343.089,69",36.578.477,"886.121.458,12",36.076.977,"916.662.408,12"
04/25/2024,374.338.009,"9.990.709.290,32",337.304.628,"8.887.729.384,92",29.903.918,"699.722.860,97",32.790.189,"763.230.503,56"
04/24/2024,501.607.946,"13.185.893.292,36",544.684.224,"13.872.258.114,54",78.770.815,"1.606.183.031,60",82.345.681,"1.701.392.880,06"
04/23/2024,531.349.819,"12.757.043.948,37",486.472.708,"11.485.272.971,17",75.727.573,"1.283.911.477,71",84.027.811,"1.434.048.925,02"
04/22/2024,472.155.037,"10.962.730.189,89",480.016.990,"11.139.597.731,02",47.703.507,"987.091.195,01",65.469.507,"1.302.275.145,00"
04/19/2024,801.610.691,"18.034.989.781,84",847.803.012,"19.537.108.734,25",20.430.774,"484.799.184,45",27.950.774,"600.279.884,45"
04/17/2024,620.125.184,"14.143.803.306,93",579.629.842,"13.397.381.421,14",68.944.141,"1.316.071.633,00",68.329.837,"1.340.383.700,35"
04/16/2024,979.107.342,"22.421.881.379,06",1.001.640.826,"23.286.824.780,40",71.391.206,"1.563.814.348,60",92.308.961,"1.918.694.771,10"
04/15/2024,1.122.874.117,"26.974.608.437,02",1.109.253.780,"26.586.192.769,49",93.765.509,"2.080.773.155,45",100.163.948,"2.193.458.736,50"
04/12/2024,578.735.839,"14.859.525.682,69",559.299.874,"14.125.816.078,41",20.941.089,"614.118.166,80",28.614.489,"739.540.186,80"
04/11/2024,516.258.538,"12.749.283.233,22",512.959.177,"12.766.270.916,35",17.259.856,"570.807.192,80",35.422.439,"1.087.409.465,50"
04/10/2024,526.193.012,"13.219.242.398,15",473.661.703,"11.728.951.910,68",26.529.012,"684.725.758,50",28.104.812,"700.699.328,50"
04/09/2024,518.910.080,"12.939.190.850,38",512.048.838,"12.650.261.953,35",45.236.822,"1.028.382.437,90",58.884.022,"1.345.170.987,90"
04/08/2024,662.135.975,"16.202.244.849,45",633.530.395,"15.358.991.106,65",67.221.730,"1.611.434.184,00",73.636.130,"1.703.010.064,00"
04/05/2024,860.874.159,"20.951.030.833,54",873.545.789,"21.274.423.022,84",23.463.687,"460.846.083,85",26.934.286,"511.796.448,80"
04/04/2024,747.393.497,"18.957.759.727,35",776.925.329,"20.038.261.310,07",32.825.227,"552.107.727,00",36.782.727,"653.684.752,00"
04/03/2024,871.721.461,"22.960.517.616,95",797.881.263,"20.306.850.120,09",61.533.115,"1.501.098.063,80",62.610.110,"1.559.709.739,35"
04/02/2024,844.736.042,"22.140.894.243,73",824.369.535,"21.172.505.203,27",32.142.831,"929.192.645,20",30.727.253,"784.790.945,00"
04/01/2024,754.724.146,"18.781.444.583,66",723.616.351,"18.170.651.723,50",50.709.958,"968.201.684,70",47.053.280,"939.208.735,50"
03/29/2024,671.042.151,"17.268.143.415,39",635.452.306,"16.105.673.139,20",108.617.103,"3.058.305.749,95",100.751.700,"2.906.855.632,00"
03/28/2024,741.703.202,"20.030.634.539,49",694.668.988,"18.692.094.003,85",61.872.826,"1.240.611.760,10",51.635.240,"1.087.713.058,70"
03/27/2024,696.067.253,"17.678.947.812,50",658.599.064,"16.335.687.200,44",54.712.203,"1.363.024.938,35",51.349.956,"1.118.616.780,20"
03/26/2024,730.207.782,"17.539.221.323,49",713.785.134,"17.032.493.932,89",63.184.103,"1.264.216.926,80",49.610.847,"1.079.216.766,50"
03/25/2024,1.012.347.512,"24.787.962.307,30",973.210.119,"23.365.313.733,91",53.579.865,"1.480.331.147,70",53.410.033,"1.420.041.972,80"
03/22/2024,1.010.673.242,"26.038.445.714,90",979.862.842,"25.113.870.985,85",44.075.666,"993.979.736,65",40.879.863,"1.050.427.734,00"
03/21/2024,927.295.229,"23.040.062.055,30",963.804.684,"23.976.250.823,24",98.814.703,"1.403.980.286,85",102.105.300,"1.505.104.233,00"
03/20/2024,693.136.688,"17.987.469.768,58",679.529.316,"17.474.440.827,59",44.506.001,"1.365.756.171,95",45.436.736,"1.271.900.644,60"
03/19/2024,653.850.408,"16.308.970.721,86",594.018.793,"14.589.745.911,84",93.226.390,"1.476.951.926,77",90.661.387,"1.388.644.041,07"
03/18/2024,1.355.161.423,"34.823.075.009,53",1.376.561.504,"35.529.280.181,26",50.020.950,"1.387.253.955,10",52.561.949,"1.496.309.883,70"
03/15/2024,840.400.879,"22.167.137.851,78",809.042.879,"21.319.671.357,56",48.251.633,"1.083.814.273,15",44.165.232,"995.206.951,80"
03/14/2024,875.091.990,"23.739.478.854,60",851.718.713,"22.782.601.389,61",20.483.724,"485.488.799,65",22.132.022,"505.394.235,45"
03/13/2024,729.122.050,"20.248.665.247,35",736.489.917,"20.317.897.194,09",67.975.491,"2.012.048.059,53",77.327.290,"2.169.557.694,63"
03/12/2024,648.463.483,"16.767.275.739,45",628.208.437,"16.262.524.129,71",28.133.926,"514.991.229,60",26.881.003,"454.243.780,80"
03/11/2024,765.336.508,"19.585.098.725,02",763.841.750,"19.818.736.636,13",31.895.219,"830.829.284,70",29.439.017,"821.686.265,45"
03/08/2024,1.105.536.146,"28.005.639.538,55",1.070.519.904,"27.112.384.588,45",23.607.800,"619.877.270,00",23.007.700,"577.183.555,00"
03/07/2024,775.968.383,"20.322.491.499,89",780.676.158,"20.302.835.357,34",47.148.393,"915.442.472,27",55.175.669,"1.062.103.071,62"
03/06/2024,825.954.751,"19.819.323.541,87",805.739.679,"19.371.644.269,82",48.101.248,"1.340.830.985,85",49.830.918,"1.381.573.028,40"
03/05/2024,755.773.919,"19.081.419.612,57",749.255.291,"18.983.382.704,04",68.563.211,"1.586.508.704,60",66.412.108,"1.470.908.930,15"
03/04/2024,888.542.491,"22.564.151.279,40",893.347.026,"22.513.408.511,47",104.429.641,"2.114.793.849,55",101.827.872,"2.054.058.127,35"
03/01/2024,715.224.145,"18.554.039.697,44",738.150.661,"19.017.745.578,99",53.321.640,"1.170.547.368,85",48.105.412,"1.088.149.029,50"
02/29/2024,845.902.017,"21.480.480.999,37",826.594.289,"21.016.854.069,37",59.713.205,"1.245.199.189,40",60.557.701,"1.181.770.951,60"
02/28/2024,733.684.954,"18.688.162.469,22",723.565.786,"18.269.458.592,05",32.721.999,"717.287.691,40",33.668.431,"724.254.802,35"
02/27/2024,731.810.917,"18.300.514.825,68",697.236.135,"17.395.387.031,02",41.758.823,"741.294.943,12",48.011.320,"863.938.519,62"
02/26/2024,674.580.484,"16.771.953.316,25",675.260.000,"16.859.008.076,95",42.290.577,"1.028.993.431,25",42.031.773,"1.049.883.387,40"
02/23/2024,1.115.741.384,"26.698.796.381,62",1.082.832.581,"26.076.862.651,86",47.635.922,"1.323.357.934,20",47.229.922,"1.315.248.134,20"
02/22/2024,666.385.272,"14.715.767.018,74",639.176.446,"13.865.192.453,21",31.912.273,"802.480.883,25",31.605.093,"739.024.834,55"
02/21/2024,731.044.891,"18.185.274.148,30",695.479.371,"17.233.418.913,43",30.687.081,"918.645.797,55",28.260.181,"846.750.155,85"
02/20/2024,680.999.265,"16.104.899.827,68",666.887.652,"15.921.702.317,78",36.356.805,"792.969.116,30",34.858.705,"777.166.571,30"
02/19/2024,806.296.879,"20.206.208.104,78",804.583.493,"20.069.131.646,61",61.322.883,"1.467.905.784,05",61.151.880,"1.496.710.613,00"
02/16/2024,654.859.623,"15.424.601.554,10",653.344.206,"15.153.353.393,60",30.961.401,"533.215.489,55",31.247.501,"544.350.449,55"
02/15/2024,698.696.099,"16.513.941.652,98",682.654.541,"15.591.458.902,14",15.649.989,"325.639.377,25",16.075.989,"330.856.377,25"
02/07/2024,555.464.179,"13.178.854.689,11",557.723.742,"13.276.096.530,75",16.026.318,"314.908.609,15",16.226.318,"319.478.609,15"
02/06/2024,468.518.555,"11.006.184.144,09",456.800.252,"10.698.466.932,70",20.857.400,"533.098.095,00",20.288.500,"453.581.225,00"
02/05/2024,635.823.649,"14.372.111.077,30",624.209.280,"14.272.471.742,29",99.200.432,"1.934.186.506,35",99.010.430,"1.955.437.448,00"
02/02/2024,649.412.223,"14.863.437.061,66",618.431.654,"14.526.334.017,15",89.786.442,"1.710.931.314,40",97.840.142,"1.887.551.654,40"
02/01/2024,473.890.959,"11.199.997.486,20",454.226.332,"10.723.950.724,82",69.963.874,"1.418.715.461,20",74.728.800,"1.589.457.200,00"
01/31/2024,868.838.213,"18.794.263.284,53",865.356.388,"18.767.141.349,45",69.801.336,"1.423.962.395,55",72.278.659,"1.421.895.538,50"
01/30/2024,453.139.731,"10.260.911.364,43",453.105.490,"10.224.789.656,09",38.240.549,"967.920.629,75",37.137.049,"876.001.979,75"
01/29/2024,448.375.947,"10.136.414.196,27",453.450.709,"10.127.899.107,25",77.174.141,"1.706.583.091,75",73.373.408,"1.642.258.619,15"
01/26/2024,378.645.945,"8.841.388.333,72",409.498.957,"9.500.230.733,47",58.253.889,"1.439.733.393,40",61.348.989,"1.457.142.738,40"
01/25/2024,382.447.015,"8.638.944.606,33",386.589.225,"8.538.281.451,85",46.717.660,"952.913.048,00",45.086.359,"922.167.654,00"
01/24/2024,516.971.431,"11.426.990.254,02",531.778.660,"11.649.494.561,81",48.946.754,"1.059.647.449,35",55.866.489,"1.185.789.532,99"
01/23/2024,478.941.913,"10.974.856.200,48",467.465.349,"10.415.928.297,38",28.248.558,"522.718.947,75",30.911.354,"601.541.488,20"
01/22/2024,610.205.519,"13.747.172.576,94",636.305.668,"14.309.569.877,33",57.831.501,"1.116.063.534,15",62.816.000,"1.202.992.436,00"
01/19/2024,506.515.323,"11.679.462.171,92",528.636.820,"12.317.923.950,70",20.818.592,"532.284.727,80",23.443.992,"570.968.326,80"
01/18/2024,452.167.362,"10.212.121.655,33",476.784.625,"10.988.621.456,01",16.318.501,"462.219.624,10",13.835.401,"418.458.624,10"
01/17/2024,565.137.743,"12.811.392.331,76",566.660.624,"12.851.473.329,03",55.042.573,"1.120.201.129,70",52.444.232,"1.045.816.811,50"
01/16/2024,468.222.166,"10.596.719.508,08",471.911.171,"10.691.371.714,50",30.257.452,"705.462.357,80",33.786.075,"780.664.581,00"
01/15/2024,459.811.207,"9.887.005.385,37",471.618.898,"10.299.993.839,71",42.490.980,"769.405.828,16",42.186.238,"743.941.093,56"
01/12/2024,893.811.320,"19.308.405.238,31",870.196.043,"18.623.461.107,12",28.029.256,"720.342.692,55",27.677.555,"661.872.741,00"
01/11/2024,643.100.088,"13.746.262.859,58",661.941.523,"14.020.867.237,17",40.110.642,"656.490.057,92",27.718.642,"629.572.215,92"
01/10/2024,796.332.788,"17.506.093.160,21",771.823.854,"16.703.713.215,25",38.861.344,"804.598.906,32",44.580.339,"951.494.797,68"
01/09/2024,674.862.490,"15.009.815.218,16",669.866.021,"14.774.818.141,30",32.072.618,"720.485.716,69",33.286.009,"772.520.976,00"
01/08/2024,673.611.961,"14.980.152.919,26",664.717.829,"14.733.346.984,87",66.739.309,"1.613.993.602,06",72.250.309,"1.683.618.774,06"
01/05/2024,623.509.276,"13.249.661.842,46",621.417.432,"13.206.686.434,99",25.323.829,"492.449.942,65",26.233.190,"484.516.848,00"
01/04/2024,941.772.212,"20.723.917.430,96",976.792.794,"21.704.140.033,54",26.210.060,"650.405.049,65",27.513.759,"636.112.293,00"
01/03/2024,560.265.706,"11.607.649.639,62",548.049.509,"11.294.838.091,39",45.905.080,"1.149.851.135,49",42.412.079,"1.032.448.712,74"
01/02/2024,673.359.259,"14.362.253.861,67",659.094.465,"14.100.641.305,47",38.922.798,"713.964.133,72",26.169.295,"574.536.662,02"
12/29/2023,486.937.320,"10.730.485.626,10",495.382.335,"10.933.490.395,40",63.375.928,"1.777.104.481,19",73.745.682,"2.009.728.691,29"
12/28/2023,495.538.838,"11.034.336.470,69",507.320.136,"11.366.011.089,03",65.914.350,"1.452.936.757,45",84.748.059,"1.847.270.191,90"
12/27/2023,466.901.184,"10.360.044.264,29",483.248.400,"10.853.154.027,85",89.838.684,"2.267.735.794,36",182.837.661,"6.401.653.568,46"
12/26/2023,469.435.189,"11.290.076.058,90",462.422.591,"11.041.076.567,70",54.298.601,"1.234.388.125,30",38.531.374,"875.823.209,80"
12/25/2023,448.511.823,"10.159.405.251,54",465.680.666,"10.577.689.106,98",55.703.735,"1.567.341.776,70",88.703.034,"2.549.638.686,60"
12/22/2023,409.770.310,"9.147.107.759,90",381.924.583,"8.436.024.617,73",45.714.036,"1.160.267.109,25",43.970.235,"985.798.301,80"
12/21/2023,354.339.029,"7.928.097.958,55",341.312.625,"7.528.580.354,47",55.485.676,"1.146.461.746,60",60.698.600,"1.223.718.147,00"
12/20/2023,384.431.022,"8.056.102.085,67",361.046.372,"7.460.978.421,84",47.324.060,"1.172.259.546,40",49.149.960,"1.203.821.283,40"
12/19/2023,450.881.935,"9.158.792.835,95",442.303.397,"8.796.539.686,84",58.416.310,"1.229.374.376,80",44.504.760,"880.808.786,80"
12/18/2023,433.454.065,"8.982.895.673,81",409.558.200,"8.326.146.663,45",81.758.493,"1.739.177.010,17",76.212.457,"1.653.218.275,27"
12/15/2023,535.594.616,"11.392.965.958,59",503.317.817,"10.237.455.027,60",27.291.210,"631.475.492,80",31.701.607,"731.005.383,10"
12/14/2023,511.442.583,"10.732.675.628,75",497.868.836,"10.442.996.810,84",41.929.003,"1.083.102.165,90",45.305.579,"1.164.177.156,30"
12/13/2023,674.433.073,"14.981.465.261,33",641.403.808,"13.979.964.670,05",43.165.142,"975.661.285,30",30.413.340,"653.322.206,00"
12/12/2023,441.521.182,"9.579.745.033,53",433.758.169,"9.249.469.020,99",81.216.653,"2.202.354.188,76",77.367.881,"2.104.860.552,31"
12/11/2023,530.423.970,"11.383.534.651,24",511.167.459,"10.857.505.833,04",52.189.987,"1.324.966.581,35",52.588.986,"1.328.635.733,00"
12/08/2023,621.564.322,"13.784.914.164,79",621.324.156,"13.623.282.622,72",56.455.643,"1.470.005.111,00",54.245.542,"1.343.407.342,30"
12/07/2023,1.116.927.911,"23.527.159.187,74",1.094.620.451,"22.837.629.931,50",21.214.028,"439.380.274,60",20.839.227,"410.096.403,35"
12/06/2023,662.568.162,"13.838.101.245,58",658.763.823,"13.603.579.482,63",64.254.363,"1.673.902.271,85",67.163.862,"1.799.377.189,05"
12/05/2023,670.131.227,"14.530.122.281,50",605.567.733,"12.557.516.606,38",40.956.757,"851.557.289,65",40.622.256,"873.185.634,65"
12/04/2023,898.874.359,"19.902.264.763,77",896.113.475,"19.810.282.088,45",73.483.011,"1.690.564.823,85",72.083.803,"1.675.438.562,65"
12/01/2023,474.557.498,"10.132.453.315,04",460.908.414,"9.806.194.880,49",25.185.758,"625.720.366,40",22.094.680,"497.999.659,00"
11/30/2023,547.318.116,"11.556.447.200,71",530.244.050,"10.941.508.650,83",52.666.580,"1.194.712.778,08",48.574.678,"1.161.883.571,18"
11/29/2023,457.172.211,"9.918.785.518,02",462.691.610,"10.123.764.303,88",32.518.447,"562.910.044,71",30.892.587,"598.269.047,71"
11/28/2023,489.566.831,"10.528.602.029,30",493.129.780,"10.590.600.781,20",72.616.914,"1.689.699.603,00",60.733.957,"1.456.624.689,10"
11/27/2023,417.201.093,"8.801.399.578,59",412.676.560,"8.678.430.251,04",52.734.707,"1.181.915.752,55",57.205.903,"1.337.693.812,70"
11/24/2023,745.615.594,"15.613.752.803,31",760.738.163,"16.114.113.665,13",51.239.750,"1.227.742.878,00",52.268.450,"1.247.654.948,00"
11/23/2023,852.623.316,"17.884.682.879,17",828.297.650,"17.223.152.813,70",47.795.296,"775.867.933,20",50.142.435,"826.935.905,40"
11/22/2023,699.849.295,"15.805.262.110,88",695.885.889,"15.626.330.037,03",88.493.193,"2.017.777.207,55",65.276.062,"1.544.627.187,50"
11/21/2023,504.430.699,"11.297.821.457,64",493.581.313,"11.001.073.680,79",69.995.113,"1.443.631.323,50",58.850.687,"1.209.220.032,00"
11/20/2023,607.365.410,"12.954.698.209,73",622.474.944,"13.273.213.296,65",61.682.997,"1.236.647.125,03",60.835.796,"1.146.564.583,73"
11/17/2023,986.959.917,"20.456.162.285,09",973.995.604,"20.161.449.467,95",53.053.384,"1.016.647.403,65",47.494.384,"993.739.903,65"
11/16/2023,489.179.265,"10.831.185.050,94",498.617.196,"10.948.859.912,04",49.413.753,"1.202.506.617,05",45.777.816,"1.061.707.382,24"
11/15/2023,693.101.352,"15.050.538.593,31",728.688.143,"16.075.088.987,36",39.428.814,"922.327.455,03",39.513.112,"880.807.765,28"
11/14/2023,637.304.505,"13.733.097.853,40",621.861.857,"13.140.665.117,16",41.043.244,"965.611.110,30",37.324.603,"911.486.753,80"
11/13/2023,598.770.755,"12.763.671.104,04",584.967.422,"12.480.470.672,78",31.542.032,"737.069.154,00",34.772.092,"777.936.030,00"
11/10/2023,797.704.323,"16.703.567.737,93",784.209.739,"16.234.417.156,02",43.478.867,"1.016.611.621,11",27.827.403,"743.229.447,70"
11/09/2023,833.515.601,"17.919.169.438,60",830.876.579,"17.459.473.103,79",27.232.631,"745.581.711,25",27.087.901,"856.688.311,25"
11/08/2023,699.553.553,"14.557.010.947,63",726.371.099,"15.026.303.181,76",31.087.345,"598.154.910,60",44.504.857,"886.446.558,40"
11/07/2023,428.149.672,"9.152.930.635,93",432.323.947,"9.255.179.774,93",29.474.377,"533.797.780,45",28.912.755,"497.821.626,85"
11/06/2023,431.807.636,"8.822.661.813,97",445.094.595,"9.372.110.134,13",94.825.533,"2.452.653.253,85",89.388.531,"2.380.682.071,60"
11/03/2023,514.850.132,"10.731.800.801,22",527.505.769,"10.980.057.772,29",37.489.634,"680.335.070,60",31.303.601,"475.776.302,90"
11/02/2023,590.686.037,"11.685.758.744,46",589.102.487,"11.440.998.972,81",22.942.240,"533.199.357,45",25.512.140,"544.607.027,45"
11/01/2023,440.303.862,"8.519.779.091,10",472.629.679,"9.115.742.025,79",68.423.218,"1.652.231.617,89",45.511.615,"952.603.020,04"
10/31/2023,543.728.817,"10.805.914.323,68",573.282.659,"11.574.040.239,75",35.248.592,"875.654.189,80",28.797.732,"663.643.791,30"
10/30/2023,367.089.473,"7.505.417.602,70",368.393.954,"7.500.477.876,80",58.401.414,"1.075.882.710,50",53.224.013,"838.588.660,40"
10/27/2023,511.257.607,"10.488.444.411,11",498.563.764,"10.074.802.514,72",47.571.139,"1.146.714.468,70",45.454.139,"1.042.176.168,70"
10/26/2023,939.270.174,"19.284.655.507,92",925.998.262,"19.168.057.967,36",36.911.263,"749.559.363,35",32.177.992,"672.838.155,95"
10/25/2023,410.055.974,"8.806.771.512,16",372.736.313,"7.776.850.149,03",42.766.903,"950.713.196,90",39.529.802,"832.544.174,50"
10/24/2023,341.683.731,"7.349.491.766,58",343.457.257,"7.367.514.501,84",59.309.587,"1.121.290.294,36",55.379.011,"1.038.079.155,30"
10/23/2023,415.364.701,"8.929.338.382,83",360.516.337,"7.339.816.643,42",28.760.341,"618.495.394,35",49.196.572,"1.699.653.720,25"
10/20/2023,480.531.854,"10.242.163.488,38",500.028.464,"10.805.736.871,89",25.786.335,"511.467.103,70",36.890.602,"1.176.680.237,00"
10/19/2023,485.814.170,"10.265.596.401,96",503.115.514,"10.675.558.094,83",21.854.957,"480.363.128,25",20.945.186,"489.582.822,65"
10/18/2023,760.425.883,"16.444.636.119,43",817.095.080,"18.168.953.102,65",62.904.572,"1.471.541.026,35",58.834.607,"1.407.115.327,75"
