Ngày,Tổng KL mua (CP),Tổng GT mua (nghìn VND),Tổng KL bán (CP),Tổng GT bán (nghìn VND),Tổng KL ròng (CP),Tổng GT ròng (nghìn VND)
03/11/2022,21.914.500,"955.224.664,00",40.025.880,"1.650.340.230,00",-18.111.380,"-695.115.566,00"
03/10/2022,19.361.798,"707.948.555,00",25.388.000,"1.136.668.922,00",-6.026.202,"-428.720.367,00"
03/09/2022,49.113.726,"2.247.742.159,50",41.242.300,"1.641.436.477,00",7.871.426,"606.305.682,50"
03/08/2022,43.709.770,"1.688.843.173,50",55.534.808,"2.073.261.452,60",-11.825.038,"-384.418.279,10"
03/07/2022,44.711.700,"1.772.439.943,00",44.461.200,"2.063.196.586,00",250.500,"-290.756.643,00"
03/04/2022,46.580.100,"1.809.281.619,60",54.259.350,"2.409.518.580,00",-7.679.250,"-600.236.960,40"
03/03/2022,52.456.000,"1.995.300.042,00",34.755.500,"1.688.208.616,00",17.700.500,"307.091.426,00"
03/02/2022,58.845.600,"2.430.465.676,00",32.977.600,"1.353.786.427,00",25.868.000,"1.076.679.249,00"
03/01/2022,26.772.433,"1.224.536.393,00",55.315.700,"2.062.810.299,40",-28.543.267,"-838.273.906,40"
02/28/2022,30.628.700,"1.410.343.467,30",42.631.800,"1.632.331.210,00",-12.003.100,"-221.987.742,70"
02/25/2022,35.739.625,"1.444.838.918,00",47.890.500,"1.955.568.902,00",-12.150.875,"-510.729.984,00"
02/24/2022,47.221.800,"1.947.331.642,00",30.920.400,"1.314.707.510,00",16.301.400,"632.624.132,00"
02/23/2022,20.151.400,"882.391.928,00",35.405.400,"1.196.942.154,00",-15.254.000,"-314.550.226,00"
02/22/2022,31.479.908,"1.190.528.019,80",38.374.608,"1.619.318.465,80",-6.894.700,"-428.790.446,00"
02/21/2022,32.243.200,"1.258.008.811,00",27.108.400,"888.851.406,00",5.134.800,"369.157.405,00"
02/18/2022,24.689.500,"1.078.226.287,00",33.427.300,"1.467.611.143,80",-8.737.800,"-389.384.856,80"
02/17/2022,36.515.100,"1.681.798.925,00",26.628.000,"1.081.543.149,00",9.887.100,"600.255.776,00"
02/16/2022,32.165.514,"1.163.386.285,60",34.172.600,"1.034.441.645,00",-2.007.086,"128.944.640,60"
02/15/2022,36.497.300,"1.674.050.537,00",30.527.400,"1.405.950.358,00",5.969.900,"268.100.179,00"
02/14/2022,30.378.038,"1.407.495.815,80",32.549.400,"1.232.741.199,00",-2.171.362,"174.754.616,80"
02/11/2022,21.453.498,"891.881.156,15",30.377.200,"867.852.117,00",-8.923.702,"24.029.039,15"
02/10/2022,23.902.800,"1.072.968.639,00",34.083.100,"1.409.470.319,00",-10.180.300,"-336.501.680,00"
02/09/2022,52.254.400,"2.338.558.281,70",88.213.900,"3.222.598.649,70",-35.959.500,"-884.040.368,00"
02/08/2022,31.246.607,"1.272.509.647,60",57.532.208,"1.990.480.198,60",-26.285.601,"-717.970.551,00"
02/07/2022,16.784.900,"666.674.797,00",25.001.000,"994.855.551,00",-8.216.100,"-328.180.754,00"
01/28/2022,44.772.900,"2.002.596.899,00",40.464.200,"1.391.609.725,00",4.308.700,"610.987.174,00"
01/27/2022,22.531.800,"1.036.532.268,00",29.772.800,"1.033.038.375,00",-7.241.000,"3.493.893,00"
01/26/2022,27.483.600,"1.109.840.186,00",59.094.700,"1.838.207.195,60",-31.611.100,"-728.367.009,60"
01/25/2022,28.062.000,"1.094.510.111,00",36.578.700,"1.356.888.785,00",-8.516.700,"-262.378.674,00"
01/24/2022,31.096.820,"1.298.639.072,62",50.038.000,"2.014.319.064,00",-18.941.180,"-715.679.991,38"
01/21/2022,24.565.262,"1.084.739.809,00",54.737.200,"2.171.940.811,00",-30.171.938,"-1.087.201.002,00"
01/20/2022,24.769.705,"1.339.656.022,00",34.101.305,"1.457.643.177,00",-9.331.600,"-117.987.155,00"
01/19/2022,36.997.983,"1.865.085.577,00",37.967.272,"1.688.982.189,00",-969.289,"176.103.388,00"
01/18/2022,46.262.763,"1.841.938.455,90",31.496.208,"1.218.262.909,60",14.766.555,"623.675.546,30"
01/17/2022,39.137.649,"1.755.437.810,90",58.539.643,"2.260.794.625,10",-19.401.994,"-505.356.814,20"
01/14/2022,29.960.100,"1.303.291.268,00",29.780.400,"1.654.748.551,00",179.700,"-351.457.283,00"
01/13/2022,37.352.305,"1.552.466.644,50",39.597.505,"1.836.845.229,10",-2.245.200,"-284.378.584,60"
01/12/2022,54.787.467,"2.122.538.361,40",54.996.367,"2.313.118.465,90",-208.900,"-190.580.104,50"
01/11/2022,109.537.000,"2.918.426.033,00",39.650.746,"1.365.323.404,60",69.886.254,"1.553.102.628,40"
01/10/2022,45.694.025,"2.017.806.946,25",49.751.200,"1.811.388.793,00",-4.057.175,"206.418.153,25"
01/07/2022,37.000.521,"1.771.804.337,40",50.676.500,"1.703.197.540,00",-13.675.979,"68.606.797,40"
01/06/2022,40.613.970,"2.025.480.374,00",27.497.500,"1.448.419.785,00",13.116.470,"577.060.589,00"
01/05/2022,84.075.124,"2.702.488.360,25",48.480.400,"2.390.913.479,00",35.594.724,"311.574.881,25"
01/04/2022,52.504.507,"2.270.742.939,90",50.047.782,"2.148.546.855,80",2.456.725,"122.196.084,10"
12/31/2021,31.271.860,"1.683.891.739,00",35.899.657,"1.474.014.966,00",-4.627.797,"209.876.773,00"
12/30/2021,20.539.700,"922.464.176,00",28.579.850,"1.154.170.444,00",-8.040.150,"-231.706.268,00"
12/29/2021,25.444.600,"1.337.255.209,00",49.826.453,"2.306.021.198,40",-24.381.853,"-968.765.989,40"
12/28/2021,53.352.382,"2.108.008.141,05",32.526.400,"1.196.710.053,00",20.825.982,"911.298.088,05"
12/27/2021,33.736.200,"1.445.043.995,00",22.687.900,"937.198.361,00",11.048.300,"507.845.634,00"
12/24/2021,39.358.258,"1.655.868.250,70",34.229.613,"1.459.347.981,85",5.128.645,"196.520.268,85"
12/23/2021,78.726.160,"4.680.475.264,77",83.406.260,"4.750.207.977,77",-4.680.100,"-69.732.713,00"
12/22/2021,33.987.147,"1.647.674.919,71",37.713.100,"1.775.723.466,00",-3.725.953,"-128.048.546,29"
12/21/2021,27.752.300,"1.392.313.779,00",27.647.028,"1.428.645.435,40",105.272,"-36.331.656,40"
12/20/2021,29.858.300,"1.317.150.768,00",38.915.600,"1.803.108.473,00",-9.057.300,"-485.957.705,00"
12/17/2021,36.470.700,"1.812.808.534,00",38.565.364,"1.670.602.747,20",-2.094.664,"142.205.786,80"
12/16/2021,28.176.028,"1.228.573.933,40",44.192.200,"2.044.652.661,00",-16.016.172,"-816.078.727,60"
12/15/2021,43.261.412,"1.796.895.302,00",30.104.800,"1.450.108.627,00",13.156.612,"346.786.675,00"
12/14/2021,62.957.850,"2.768.576.363,30",59.320.936,"3.061.976.772,80",3.636.914,"-293.400.409,50"
12/13/2021,32.157.300,"1.241.286.108,15",27.736.938,"1.225.727.466,80",4.420.362,"15.558.641,35"
12/10/2021,26.094.400,"1.150.910.702,00",27.861.800,"1.319.532.832,60",-1.767.400,"-168.622.130,60"
12/09/2021,29.214.400,"1.372.044.381,00",37.600.400,"1.503.544.726,00",-8.386.000,"-131.500.345,00"
12/08/2021,21.469.151,"953.756.266,26",60.014.400,"1.650.384.306,00",-38.545.249,"-696.628.039,74"
12/07/2021,21.504.500,"1.300.697.065,00",62.349.330,"1.808.611.712,00",-40.844.830,"-507.914.647,00"
12/06/2021,39.865.400,"1.948.363.370,00",30.855.200,"1.352.085.745,00",9.010.200,"596.277.625,00"
12/03/2021,73.665.700,"2.176.324.210,00",46.393.028,"2.009.503.833,80",27.272.672,"166.820.376,20"
12/02/2021,14.786.800,"652.405.285,00",38.228.500,"1.457.911.501,00",-23.441.700,"-805.506.216,00"
12/01/2021,36.172.256,"1.723.682.797,60",34.335.000,"1.311.209.761,00",1.837.256,"412.473.036,60"
11/30/2021,36.223.307,"1.552.208.763,70",44.148.119,"1.559.334.538,00",-7.924.812,"-7.125.774,30"
11/29/2021,29.236.700,"1.480.944.900,00",33.320.400,"1.431.002.857,00",-4.083.700,"49.942.043,00"
11/26/2021,38.024.800,"1.724.601.391,00",36.622.896,"1.514.360.641,40",1.401.904,"210.240.749,60"
11/25/2021,42.096.868,"1.884.840.541,99",59.196.275,"2.325.603.133,50",-17.099.407,"-440.762.591,51"
11/24/2021,35.816.500,"1.669.458.520,00",47.133.392,"2.230.265.259,00",-11.316.892,"-560.806.739,00"
11/23/2021,22.539.725,"1.116.527.991,80",35.041.970,"1.694.187.306,00",-12.502.245,"-577.659.314,20"
11/22/2021,40.956.710,"1.609.757.665,00",35.935.500,"1.651.304.885,00",5.021.210,"-41.547.220,00"
11/19/2021,50.823.757,"2.163.888.663,70",40.300.828,"1.911.727.605,20",10.522.929,"252.161.058,50"
11/18/2021,29.725.349,"1.281.693.275,50",61.263.200,"2.808.629.215,00",-31.537.851,"-1.526.935.939,50"
11/17/2021,32.586.516,"1.537.829.096,57",27.422.300,"1.361.307.520,00",5.164.216,"176.521.576,57"
11/16/2021,30.743.901,"1.593.654.487,20",61.153.814,"2.709.421.795,80",-30.409.913,"-1.115.767.308,60"
11/15/2021,39.346.500,"1.950.966.723,00",47.725.850,"1.712.141.614,50",-8.379.350,"238.825.108,50"
11/12/2021,25.306.500,"1.197.422.300,00",35.438.847,"1.351.937.316,57",-10.132.347,"-154.515.016,57"
11/11/2021,57.342.680,"2.740.703.765,44",60.025.328,"2.571.341.887,60",-2.682.648,"169.361.877,84"
11/10/2021,34.744.960,"1.653.947.956,00",44.778.552,"2.019.628.891,60",-10.033.592,"-365.680.935,60"
11/09/2021,20.644.700,"896.533.298,00",65.516.300,"3.162.141.672,00",-44.871.600,"-2.265.608.374,00"
11/08/2021,63.691.328,"2.494.787.780,00",54.828.700,"1.983.437.452,00",8.862.628,"511.350.328,00"
11/05/2021,31.726.650,"1.382.318.400,00",24.439.900,"1.065.392.282,00",7.286.750,"316.926.118,00"
11/04/2021,30.349.334,"1.465.400.476,20",45.449.148,"2.013.159.293,60",-15.099.814,"-547.758.817,40"
11/03/2021,62.495.397,"2.776.534.627,40",73.678.328,"3.021.601.107,00",-11.182.931,"-245.066.479,60"
11/02/2021,35.638.500,"1.567.289.384,00",37.823.000,"1.334.041.610,00",-2.184.500,"233.247.774,00"
11/01/2021,30.517.900,"1.452.797.086,00",53.355.296,"2.300.608.052,80",-22.837.396,"-847.810.966,80"
10/29/2021,47.372.465,"2.019.563.027,18",57.261.480,"1.930.474.410,00",-9.889.015,"89.088.617,18"
10/28/2021,49.303.190,"2.115.611.197,00",32.061.190,"1.199.013.275,00",17.242.000,"916.597.922,00"
10/27/2021,67.682.184,"3.425.753.196,38",39.178.700,"1.540.795.818,00",28.503.484,"1.884.957.378,38"
10/26/2021,36.804.100,"1.414.977.421,00",41.236.028,"1.490.514.296,00",-4.431.928,"-75.536.875,00"
10/25/2021,33.816.300,"1.779.189.077,00",30.778.800,"1.256.741.264,00",3.037.500,"522.447.813,00"
10/22/2021,19.558.800,"790.400.411,00",24.839.600,"796.813.904,00",-5.280.800,"-6.413.493,00"
10/21/2021,22.608.528,"879.697.593,00",50.503.400,"2.119.163.243,00",-27.894.872,"-1.239.465.650,00"
10/20/2021,39.219.800,"1.902.963.307,00",40.376.600,"1.491.521.183,00",-1.156.800,"411.442.124,00"
10/19/2021,22.687.654,"1.077.935.810,80",35.199.300,"1.521.621.305,00",-12.511.646,"-443.685.494,20"
10/18/2021,36.534.637,"1.450.089.434,65",59.094.865,"1.836.426.493,05",-22.560.228,"-386.337.058,40"
10/15/2021,37.363.060,"1.480.025.749,00",40.647.500,"1.388.492.938,00",-3.284.440,"91.532.811,00"
10/14/2021,39.578.284,"1.819.628.745,00",44.145.700,"2.153.880.219,00",-4.567.416,"-334.251.474,00"
10/13/2021,41.420.440,"1.925.832.558,00",29.980.390,"1.123.147.513,00",11.440.050,"802.685.045,00"
10/12/2021,34.463.388,"1.174.549.834,20",30.737.925,"961.632.195,25",3.725.463,"212.917.638,95"
10/11/2021,38.594.850,"1.784.395.833,00",22.362.650,"768.556.401,00",16.232.200,"1.015.839.432,00"
10/08/2021,24.077.640,"979.718.013,00",28.532.740,"968.727.602,00",-4.455.100,"10.990.411,00"
10/07/2021,34.717.320,"1.099.557.509,00",33.492.900,"1.175.383.206,00",1.224.420,"-75.825.697,00"
10/06/2021,24.352.900,"1.122.601.777,00",31.930.300,"1.243.287.995,00",-7.577.400,"-120.686.218,00"
10/05/2021,30.627.703,"1.246.929.114,20",73.769.400,"2.186.613.284,00",-43.141.697,"-939.684.169,80"
10/04/2021,32.500.700,"1.427.958.229,00",28.453.400,"933.935.573,00",4.047.300,"494.022.656,00"
10/01/2021,34.877.454,"1.175.094.726,00",38.134.754,"1.009.386.101,00",-3.257.300,"165.708.625,00"
09/30/2021,22.603.600,"885.927.394,00",28.848.800,"927.469.434,00",-6.245.200,"-41.542.040,00"
09/29/2021,23.640.527,"1.027.861.474,50",31.163.800,"1.023.972.270,00",-7.523.273,"3.889.204,50"
09/28/2021,30.384.557,"1.382.193.219,00",14.342.400,"556.131.963,00",16.042.157,"826.061.256,00"
09/27/2021,26.443.200,"1.000.945.603,00",31.762.400,"1.062.314.908,00",-5.319.200,"-61.369.305,00"
09/24/2021,18.370.037,"666.865.343,60",26.791.900,"1.032.932.030,00",-8.421.863,"-366.066.686,40"
09/23/2021,24.077.300,"997.342.543,00",31.354.400,"1.200.304.490,00",-7.277.100,"-202.961.947,00"
09/22/2021,20.396.030,"800.902.368,53",45.921.146,"1.606.555.190,40",-25.525.116,"-805.652.821,87"
09/21/2021,38.311.600,"1.325.242.424,00",35.186.200,"1.246.276.581,00",3.125.400,"78.965.843,00"
09/20/2021,33.023.340,"1.269.100.410,04",33.817.200,"1.290.216.798,00",-793.860,"-21.116.387,96"
09/17/2021,43.709.571,"1.726.765.440,60",36.226.950,"1.328.807.547,00",7.482.621,"397.957.893,60"
09/16/2021,24.885.040,"1.129.261.735,04",21.043.200,"963.996.333,00",3.841.840,"165.265.402,04"
09/15/2021,27.142.290,"1.134.122.744,00",20.127.040,"863.430.616,00",7.015.250,"270.692.128,00"
09/14/2021,41.540.700,"1.803.393.133,00",19.763.000,"783.596.777,00",21.777.700,"1.019.796.356,00"
09/13/2021,35.910.880,"1.601.967.705,00",24.132.220,"841.450.488,00",11.778.660,"760.517.217,00"
09/10/2021,22.069.700,"922.708.991,00",22.739.500,"1.244.881.157,00",-669.800,"-322.172.166,00"
09/09/2021,25.768.400,"1.026.388.977,00",38.568.005,"1.665.795.118,75",-12.799.605,"-639.406.141,75"
09/08/2021,19.073.500,"761.900.774,00",30.664.500,"1.345.507.959,00",-11.591.000,"-583.607.185,00"
09/07/2021,31.781.028,"1.548.786.031,10",41.843.850,"1.899.286.897,00",-10.062.822,"-350.500.865,90"
09/06/2021,45.255.141,"1.827.717.245,54",41.463.101,"1.686.313.792,44",3.792.040,"141.403.453,10"
09/01/2021,40.382.500,"2.033.427.917,00",50.257.600,"2.900.539.891,00",-9.875.100,"-867.111.974,00"
08/31/2021,21.208.000,"1.239.120.329,00",31.477.510,"1.364.667.764,50",-10.269.510,"-125.547.435,50"
08/30/2021,35.318.709,"1.554.267.123,55",42.529.010,"1.562.489.224,00",-7.210.301,"-8.222.100,45"
08/27/2021,41.965.497,"2.200.833.625,90",43.199.961,"1.653.750.564,70",-1.234.464,"547.083.061,20"
08/26/2021,23.868.800,"1.466.417.732,00",29.762.645,"1.294.464.768,00",-5.893.845,"171.952.964,00"
08/25/2021,37.761.852,"1.991.483.289,60",40.484.327,"2.430.266.582,00",-2.722.475,"-438.783.292,40"
08/24/2021,44.781.400,"2.874.967.474,90",40.993.836,"2.632.757.860,00",3.787.564,"242.209.614,90"
08/23/2021,57.159.610,"2.713.554.819,58",39.063.200,"2.019.090.749,00",18.096.410,"694.464.070,58"
08/20/2021,70.770.108,"3.792.995.470,80",52.981.122,"2.653.212.820,20",17.788.986,"1.139.782.650,60"
08/19/2021,46.841.921,"2.752.200.948,85",68.660.914,"3.591.011.917,95",-21.818.993,"-838.810.969,10"
08/18/2021,37.336.700,"1.596.380.274,00",33.276.400,"1.611.467.075,00",4.060.300,"-15.086.801,00"
08/17/2021,34.465.300,"1.291.055.689,00",54.070.700,"1.954.353.423,00",-19.605.400,"-663.297.734,00"
08/16/2021,37.893.600,"1.636.597.852,00",64.408.840,"2.449.320.341,00",-26.515.240,"-812.722.489,00"
08/13/2021,44.664.060,"2.236.858.756,00",69.955.400,"2.951.774.900,00",-25.291.340,"-714.916.144,00"
08/12/2021,19.733.410,"846.333.460,35",44.683.300,"1.578.704.304,00",-24.949.890,"-732.370.843,65"
08/11/2021,35.039.755,"1.203.565.046,50",41.412.800,"2.028.375.843,00",-6.373.045,"-824.810.796,50"
08/10/2021,27.614.690,"1.096.494.115,00",46.362.690,"2.058.386.921,00",-18.748.000,"-961.892.806,00"
08/09/2021,27.903.700,"1.316.666.638,00",44.857.100,"1.881.713.216,00",-16.953.400,"-565.046.578,00"
08/06/2021,26.621.900,"1.338.693.045,00",30.974.400,"1.692.972.827,00",-4.352.500,"-354.279.782,00"
08/05/2021,39.984.500,"1.241.263.184,00",26.754.900,"1.484.358.522,00",13.229.600,"-243.095.338,00"
08/04/2021,48.144.673,"2.077.987.715,50",42.035.917,"2.032.696.640,90",6.108.756,"45.291.074,60"
08/03/2021,36.198.108,"1.449.924.598,40",38.537.000,"1.835.631.760,50",-2.338.892,"-385.707.162,10"
08/02/2021,18.457.600,"735.094.991,00",40.836.953,"1.562.357.801,73",-22.379.353,"-827.262.810,73"
07/30/2021,64.284.800,"2.691.939.984,00",55.216.800,"2.673.013.174,00",9.068.000,"18.926.810,00"
07/29/2021,28.285.900,"1.122.518.320,00",42.331.800,"2.144.257.390,00",-14.045.900,"-1.021.739.070,00"
07/28/2021,21.455.760,"900.086.329,00",20.075.600,"958.330.845,00",1.380.160,"-58.244.516,00"
07/27/2021,37.893.054,"1.284.321.467,00",55.046.300,"2.382.904.324,00",-17.153.246,"-1.098.582.857,00"
07/26/2021,27.165.700,"1.053.831.433,00",21.277.795,"878.726.783,00",5.887.905,"175.104.650,00"
07/23/2021,20.344.300,"895.048.171,00",42.838.802,"2.035.477.285,60",-22.494.502,"-1.140.429.114,60"
07/22/2021,25.107.230,"895.136.319,80",35.395.600,"1.242.490.566,40",-10.288.370,"-347.354.246,60"
07/21/2021,23.064.708,"874.405.192,60",26.334.579,"1.275.683.289,70",-3.269.871,"-401.278.097,10"
07/20/2021,33.915.700,"1.426.325.426,00",29.730.500,"1.059.696.025,00",4.185.200,"366.629.401,00"
07/19/2021,51.367.800,"1.780.542.036,00",29.039.300,"1.018.664.065,00",22.328.500,"761.877.971,00"
07/16/2021,13.902.265,"520.281.425,50",33.553.265,"1.127.756.352,50",-19.651.000,"-607.474.927,00"
07/15/2021,18.010.545,"846.799.308,50",46.153.600,"2.165.190.248,00",-28.143.055,"-1.318.390.939,50"
07/14/2021,35.004.900,"1.404.617.499,00",28.945.500,"1.180.724.385,00",6.059.400,"223.893.114,00"
07/13/2021,32.666.800,"963.938.269,00",31.496.700,"1.131.618.100,00",1.170.100,"-167.679.831,00"
07/12/2021,64.912.290,"3.001.001.592,29",41.977.500,"1.792.014.894,00",22.934.790,"1.208.986.698,29"
07/09/2021,35.327.976,"1.442.269.133,60",46.554.882,"1.859.698.921,00",-11.226.906,"-417.429.787,40"
07/08/2021,16.136.100,"634.663.915,00",28.501.900,"1.369.654.619,00",-12.365.800,"-734.990.704,00"
07/07/2021,45.355.100,"2.145.971.467,00",34.659.506,"1.390.319.159,20",10.695.594,"755.652.307,80"
07/06/2021,34.748.800,"1.548.686.950,00",32.721.100,"1.276.771.077,00",2.027.700,"271.915.873,00"
07/05/2021,27.823.800,"1.175.671.623,00",41.847.715,"1.740.286.974,75",-14.023.915,"-564.615.351,75"
07/02/2021,20.327.988,"831.690.010,10",47.187.300,"2.109.572.624,00",-26.859.312,"-1.277.882.613,90"
07/01/2021,25.454.858,"1.150.036.274,00",46.356.000,"1.922.269.438,00",-20.901.142,"-772.233.164,00"
06/30/2021,15.623.165,"711.190.336,50",32.422.990,"1.159.152.026,50",-16.799.825,"-447.961.690,00"
06/29/2021,19.054.722,"856.093.056,30",25.479.400,"909.088.553,00",-6.424.678,"-52.995.496,70"
06/28/2021,24.519.977,"911.863.978,00",32.109.500,"1.273.403.551,20",-7.589.523,"-361.539.573,20"
06/25/2021,40.131.390,"1.364.973.501,20",16.451.700,"674.759.320,00",23.679.690,"690.214.181,20"
06/24/2021,19.643.316,"672.376.141,70",23.296.200,"776.880.939,00",-3.652.884,"-104.504.797,30"
06/23/2021,19.892.100,"744.447.101,00",45.880.500,"1.260.841.590,00",-25.988.400,"-516.394.489,00"
06/22/2021,22.329.300,"825.890.974,00",37.431.000,"1.341.692.662,00",-15.101.700,"-515.801.688,00"
06/21/2021,25.633.800,"1.419.493.077,00",31.700.800,"1.473.622.432,00",-6.067.000,"-54.129.355,00"
06/18/2021,46.762.294,"1.368.871.934,00",37.986.000,"1.323.821.961,00",8.776.294,"45.049.973,00"
06/17/2021,30.327.560,"1.010.215.344,70",37.581.400,"1.575.295.924,00",-7.253.840,"-565.080.579,30"
06/16/2021,27.440.612,"867.604.211,60",28.462.800,"1.202.754.360,00",-1.022.188,"-335.150.148,40"
06/15/2021,25.286.900,"1.311.890.012,00",30.781.100,"1.277.413.150,20",-5.494.200,"34.476.861,80"
06/14/2021,34.312.770,"1.287.364.698,00",39.820.822,"1.874.796.715,40",-5.508.052,"-587.432.017,40"
06/11/2021,47.225.200,"2.151.876.054,00",65.144.800,"2.539.463.564,00",-17.919.600,"-387.587.510,00"
06/10/2021,27.772.000,"1.286.472.458,00",33.291.813,"1.555.371.575,00",-5.519.813,"-268.899.117,00"
06/09/2021,24.903.008,"1.154.366.706,51",30.290.700,"1.308.707.382,00",-5.387.692,"-154.340.675,50"
06/08/2021,33.790.740,"1.570.952.203,00",29.890.202,"1.157.798.572,88",3.900.538,"413.153.630,12"
06/07/2021,36.757.900,"1.524.816.097,50",41.302.101,"1.483.094.517,50",-4.544.201,"41.721.580,00"
06/04/2021,33.151.700,"1.580.502.681,00",49.733.111,"1.376.353.723,90",-16.581.411,"204.148.957,10"
06/03/2021,25.459.700,"1.153.606.539,00",46.707.200,"1.664.139.696,00",-21.247.500,"-510.533.157,00"
06/02/2021,36.665.619,"1.652.563.356,00",33.430.900,"1.541.833.473,00",3.234.719,"110.729.883,00"
06/01/2021,21.064.709,"966.672.451,00",34.794.994,"1.089.472.404,30",-13.730.285,"-122.799.953,30"
05/31/2021,29.645.591,"1.327.479.628,50",38.989.984,"1.627.167.255,40",-9.344.393,"-299.687.626,90"
05/28/2021,26.592.760,"1.122.473.998,80",45.625.240,"1.334.651.280,00",-19.032.480,"-212.177.281,20"
05/27/2021,30.926.540,"1.280.590.004,80",24.413.700,"901.290.175,00",6.512.840,"379.299.829,80"
05/26/2021,18.592.500,"782.256.094,00",39.924.000,"1.239.947.465,00",-21.331.500,"-457.691.371,00"
05/25/2021,20.199.933,"701.340.862,00",34.141.200,"1.193.494.976,00",-13.941.267,"-492.154.114,00"
05/24/2021,36.141.400,"1.244.403.841,00",41.507.521,"1.167.975.703,00",-5.366.121,"76.428.138,00"
05/21/2021,21.055.420,"895.181.753,00",27.790.300,"1.079.894.311,00",-6.734.880,"-184.712.558,00"
05/20/2021,30.703.925,"1.435.347.244,00",29.478.300,"1.116.487.916,00",1.225.625,"318.859.328,00"
05/19/2021,32.635.365,"1.053.147.104,50",34.328.900,"1.243.614.449,00",-1.693.535,"-190.467.344,50"
05/18/2021,16.942.100,"658.062.628,00",34.521.500,"1.042.834.560,00",-17.579.400,"-384.771.932,00"
05/17/2021,18.397.085,"688.477.439,50",39.433.000,"1.604.203.977,00",-21.035.915,"-915.726.537,50"
05/14/2021,49.093.075,"2.044.986.298,50",44.382.041,"1.483.025.609,50",4.711.034,"561.960.689,00"
05/13/2021,29.323.759,"1.054.799.396,93",27.224.465,"1.058.835.923,65",2.099.294,"-4.036.526,73"
05/12/2021,39.547.700,"1.547.076.141,00",21.803.100,"702.731.060,00",17.744.600,"844.345.081,00"
05/11/2021,31.413.244,"1.186.927.894,00",39.221.500,"1.199.265.769,00",-7.808.256,"-12.337.875,00"
